iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9424299622575442,0.4285833239555359,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4896867846449216,0.45616668462753296,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3425402579208215,0.4638749957084656,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2752936836332083,0.47350001335144043,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.2257209069405993,0.4768333435058594,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.15930835343897343,0.4885833263397217,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.1604382599083086,0.4840417802333832,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.11590541976814468,0.4919167160987854,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.1216258086108913,0.4905416965484619,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.09086758992634714,0.4879584014415741,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.07121710750895242,0.4941667914390564,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.06042206559019784,0.4964166581630707,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.0605019653448835,0.49879175424575806,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.09679628369243194,0.4852083921432495,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.07464567269198596,0.48829174041748047,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.06152423370319108,0.4959583878517151,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.03429074763941268,0.4991667866706848,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.03552295418921858,0.4958750605583191,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.031993855334197484,0.5040417313575745,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.03903598981560208,0.5012916326522827,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.025942216685507447,0.49958336353302,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.04251139031839557,0.4922916889190674,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.027943699387833476,0.5017500519752502,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.021657726106544335,0.49695834517478943,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.024790415714960545,0.4963749647140503,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.008498585482205575,0.5032917261123657,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.01134570847110202,0.5046250820159912,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.014557144274779906,0.49154168367385864,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.014724963237919534,0.4932083487510681,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.022404854593332857,0.48991674184799194,24,24,500,1000,0.0,5,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
