iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7577982048193613,0.45879170298576355,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.40731745461622876,0.4841667413711548,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.2881168816238642,0.500291645526886,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.1909314403310418,0.5105000734329224,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.18694970291107893,0.5207500457763672,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.15495821833610535,0.5229166746139526,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.11378373236705859,0.5351666808128357,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.0807948134218653,0.534166693687439,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.08484628889709711,0.5437500476837158,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.09427653284122546,0.5401667356491089,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.08169639358917873,0.5375833511352539,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.057029098427544035,0.5449584722518921,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.07619113467323284,0.5412917137145996,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07374767982400954,0.5393750667572021,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.0587454103709509,0.5463333129882812,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.044213114151110254,0.549000084400177,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.04369166567145536,0.5386250019073486,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.04167934390716255,0.5509167909622192,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.026954937997894984,0.5537083745002747,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.03004632149046908,0.550083339214325,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.0270615042730545,0.5479583740234375,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.03519479379368325,0.5442500114440918,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.02532892608239005,0.5545833110809326,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.018700160648828994,0.5505833029747009,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.026455344632267952,0.5473333597183228,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.016059984957488876,0.5470833778381348,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.015500678680837154,0.5444584488868713,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.02493653286364861,0.5359584093093872,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.014932819147361442,0.5427917242050171,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.018739487694498774,0.5445833802223206,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
