iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.8842952201763788,0.43966662883758545,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.4872924859325091,0.4555000066757202,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.39381567885478336,0.4634166955947876,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2836723371098439,0.4764584004878998,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2652291425814231,0.4781249761581421,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.1951453515018026,0.4840417504310608,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.1817680342743794,0.4879167079925537,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.15867224832375845,0.49024996161460876,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.1408667399858435,0.4933750629425049,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12546582970147332,0.49183332920074463,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.1387669894223412,0.49125003814697266,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.1171065663608412,0.4904167056083679,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.09571711090393364,0.48825010657310486,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07721234035367767,0.4945833384990692,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09020183111230533,0.49533337354660034,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.07813319486255448,0.4977082908153534,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.08556753785038988,0.4911666810512543,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.06925120204687119,0.4952084422111511,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.06656160748874147,0.49854177236557007,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.058803782875960074,0.4921666979789734,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.0620021721891438,0.4899999797344208,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04124555484546969,0.49404168128967285,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.047399487773266934,0.4944583773612976,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.045702396892011166,0.492374986410141,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.03644086300240209,0.4947083592414856,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03984031106422966,0.49266672134399414,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03576283347016821,0.4934999942779541,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027621942300659914,0.4903334081172943,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.043982107075862586,0.4852916896343231,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03122289467137307,0.4896249771118164,24,8,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
