iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9102893968423208,0.4415000081062317,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.4756169853111108,0.4582084119319916,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.34933758961657685,0.4802500009536743,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.28370133104423684,0.48437508940696716,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.20486720061550537,0.49391669034957886,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.16792591474950314,0.5012084245681763,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.14916780668621263,0.49416670203208923,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.09672305484612782,0.5004166960716248,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.09822403977159411,0.5076666474342346,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.1075702035644402,0.4997500777244568,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.09524106405054529,0.5067917704582214,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.05502906926752379,0.5134583711624146,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.053058955585584044,0.5179166793823242,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.087490399251692,0.5070000290870667,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.051150673748149224,0.5144583582878113,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.04361289159472411,0.5131250619888306,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.04540813465913137,0.5116250514984131,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.051492036417281874,0.5094167590141296,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.034644695018262915,0.5112917423248291,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.03429287037579343,0.5084167122840881,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.02386140380986035,0.5099583864212036,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.03564015607116744,0.514708399772644,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.022646746520573895,0.5112500786781311,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.03031689252626772,0.5096666812896729,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.011356963232780496,0.5127500295639038,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.03764597490468683,0.5046250820159912,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.028735590118837234,0.5090417861938477,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.012956090125953779,0.512291669845581,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.03228863962673737,0.5100417137145996,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.013305934960953891,0.5049999952316284,24,8,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
