iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9518240888913473,0.4333333671092987,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.45933744062980014,0.46654170751571655,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.33907093356053036,0.47683340311050415,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.22411006533851227,0.49016666412353516,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.21096240682527423,0.49279171228408813,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.20391594028721252,0.4941250681877136,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.15564629916722575,0.4993750751018524,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.1446443765113751,0.49858343601226807,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.13559601440404853,0.5036250352859497,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.09320774495912094,0.5115000605583191,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.09126174775883555,0.5067083835601807,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.07432489298904936,0.5142916440963745,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.06506576724738504,0.5144583582878113,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.05052417592378333,0.5186667442321777,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.04280810304529344,0.5166250467300415,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.051808106615984194,0.5121666193008423,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.042179184092674404,0.5160833597183228,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.04485054448014125,0.5111666917800903,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.03405225732907032,0.518000066280365,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.03507143000994498,0.5054999589920044,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.034116921024785064,0.5097916722297668,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.021126706327777356,0.5131667256355286,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.022092327776287373,0.5162500143051147,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.019580887810055476,0.5140000581741333,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.014068369976788139,0.5166250467300415,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.020015890380212415,0.5124167203903198,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.04043131808672721,0.5005834102630615,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.011899110919330269,0.5119999647140503,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.021072229695467588,0.5104167461395264,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.01983907997297744,0.5115416049957275,24,8,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
