iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7890404835343361,0.4564168155193329,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.40693115070462227,0.4738333225250244,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.2935548797249794,0.4877501130104065,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.19451183949907622,0.5056667327880859,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.18648244285335144,0.5096666812896729,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.12539807055145502,0.5256250500679016,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.09735823422670364,0.5340000987052917,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.11347171089922388,0.5327916145324707,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.07698366201172273,0.5422500967979431,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.06289874451855819,0.5429583787918091,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.06949467801799376,0.5418334007263184,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.07373952493071556,0.5406250357627869,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.06072467553894967,0.5398334860801697,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.060837585284995534,0.541374921798706,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.06444669064755242,0.5449584722518921,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.043941475839043655,0.5511249899864197,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.057437313720583916,0.5439584255218506,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.03466481618427982,0.5515834093093872,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.03460121154785156,0.5534583330154419,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.03555606963345781,0.5486667156219482,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.03456767027576765,0.5482500195503235,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.029932525552188356,0.54729163646698,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.02749078773194924,0.5486667156219482,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.02441731623063485,0.5492500066757202,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.028427353788477678,0.5482916831970215,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.024331693537533283,0.5487083196640015,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.012377627349148193,0.5555416941642761,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.012560355603151644,0.5503333806991577,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.032022833125665784,0.5393334031105042,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.008834787460121637,0.5486250519752502,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
