iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9278803790609041,0.44462502002716064,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.45455558598041534,0.4655417203903198,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3752066722760598,0.4687500596046448,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2928814925253391,0.48212510347366333,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.19303536477188268,0.486625075340271,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.21964284125715494,0.486666738986969,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.14472277524570623,0.4962916970252991,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.13217794708907604,0.497249960899353,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.09479117191707094,0.505333423614502,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.0683107244161268,0.5006667375564575,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.08631225547287613,0.5012500286102295,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.07265758712310344,0.5048750638961792,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.08932290812178205,0.4968334436416626,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.09713160234969109,0.500333309173584,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.05763138586189598,0.503333330154419,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.05400996457319707,0.5048750638961792,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.030940641280418884,0.5081666707992554,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.03788214254503449,0.5091667175292969,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.03226753531877572,0.5099166631698608,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.0229602234903723,0.5086666941642761,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.028197142858213436,0.5096667408943176,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.022892718620520707,0.5073333978652954,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.028812162393781666,0.5051667094230652,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.02318496585940011,0.5045417547225952,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.03347847541832986,0.5012500286102295,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.012382590202226615,0.5068750381469727,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.028231567897213,0.5004583597183228,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.026493403847174097,0.4987499713897705,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.012112395653578764,0.5070416927337646,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.015451517712790519,0.5053750276565552,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
