iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9332029819488525,0.4242917001247406,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.5019624009728432,0.4516667127609253,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3245306958754857,0.4670417010784149,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2267900158961614,0.4749166965484619,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.2153865648433566,0.47837504744529724,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.16535436175763607,0.48216670751571655,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.14932967411975065,0.483833372592926,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.13556027490024766,0.4854167401790619,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.1093293175411721,0.4836251139640808,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.09350520341346662,0.4946250915527344,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.09644595983748634,0.49270838499069214,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.06086617552985748,0.4989583194255829,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.05053463803293804,0.5031250715255737,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.03654619449904809,0.5012499690055847,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.03045144401645909,0.5037083625793457,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.03691523287367696,0.5010416507720947,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.027134669207346935,0.4940001368522644,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.02521472917093585,0.4977083206176758,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.021702545559188973,0.5037916898727417,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.031475576863158494,0.4982917010784149,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.025472211350764457,0.5001250505447388,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.014502507615058372,0.4987916946411133,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.01869702108281975,0.5024167895317078,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.012781029052954787,0.49804168939590454,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.010972434897363806,0.501916766166687,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.013109187770169228,0.4982917010784149,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.023139394528698176,0.4934583902359009,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.012755935958314998,0.4969583749771118,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.012833412397109592,0.4971666932106018,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.013840978368534707,0.4974166750907898,24,24,500,1000,0.0,6,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
