iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9266810218493143,0.4242917001247406,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5240338544050852,0.44816669821739197,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.4157428468267123,0.4502083957195282,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.3215127345174551,0.4619583487510681,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2670909051472942,0.46587496995925903,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.24236470833420753,0.4675416946411133,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.19538870143393675,0.476999968290329,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.1653729916239778,0.4828750491142273,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13995542470365763,0.4877500534057617,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.11465317755937576,0.48216670751571655,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.13521055225282907,0.4777500629425049,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.1014103105602165,0.4800833463668823,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.10644061195974548,0.48383331298828125,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.09733197325840592,0.48583337664604187,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09120948643734057,0.47950002551078796,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.08636932851125796,0.4774166941642761,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.05931390511492888,0.4873749911785126,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.0619697660052528,0.4855416715145111,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.06490182310032348,0.4857083559036255,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.043329297875364624,0.487041711807251,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.053410154806139566,0.4854167103767395,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04853229539003223,0.4829583764076233,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.049256317666731775,0.4807083308696747,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.0421840976147602,0.48608335852622986,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.041699583060108125,0.48320838809013367,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03809549193829298,0.48366671800613403,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.034636225163315736,0.48258334398269653,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.03726563055533916,0.47933337092399597,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.029833872724945348,0.4852083921432495,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.036383688488664724,0.47937506437301636,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
