iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9081844513614973,0.42854174971580505,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.4697560394803683,0.4530833959579468,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.3501603143910567,0.4614584147930145,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2815662069867055,0.4750416874885559,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2544498260443409,0.4748750925064087,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.20252650634696087,0.4776249825954437,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.21572623339792094,0.4781666398048401,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.1584565800925096,0.4800000786781311,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13854065723717213,0.49008333683013916,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.13453727774322033,0.48729175329208374,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.12103448249399662,0.48587507009506226,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.12737165857106447,0.4882917106151581,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.09025220603992541,0.49016663432121277,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.10451514460146427,0.4881666898727417,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.12111001585920651,0.48241671919822693,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.0836394253031661,0.48375004529953003,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.08333227985228102,0.4881250262260437,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.07041035266593099,0.49208343029022217,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.07265943614766002,0.4903333783149719,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.06297650552975635,0.4907500147819519,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.06975817847220848,0.48358339071273804,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.0557574435758094,0.4920000433921814,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.038280008089107774,0.4946666657924652,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.054981078137643635,0.48741668462753296,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.049471564086464546,0.48912501335144043,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.05250439466908574,0.48987504839897156,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03397419579171886,0.49404177069664,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.03536494361469522,0.4957500398159027,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.03821018020001551,0.49133333563804626,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03263279157302653,0.4922916889190674,24,8,500,1000,0.0,1,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
