iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9240967432657877,0.4194583594799042,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5204235849281152,0.43904170393943787,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.384998772914211,0.4508333206176758,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.2955090844382842,0.4564584195613861,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.3138390655318896,0.4527500569820404,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.20397700276225805,0.4701250493526459,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.1687771404782931,0.4712916314601898,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.13697797044490775,0.4722083508968353,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.13304022404675683,0.47054168581962585,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.1346280180538694,0.478583425283432,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.12131511932238936,0.4726249873638153,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11341471302633484,0.476250022649765,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.08062535128556192,0.4817083477973938,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.08429198455996811,0.47570833563804626,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.07223182714854677,0.4826250970363617,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.06689110537990928,0.47970837354660034,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07308779198986788,0.4805416762828827,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.06567927760382493,0.4805833697319031,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.0554625482376044,0.47950002551078796,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.05835765584682425,0.48100003600120544,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05725078680552542,0.4802917242050171,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.050539650837890804,0.48516666889190674,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.03898413149484744,0.4838334321975708,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.05468080018181354,0.4796667695045471,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.03782449484181901,0.4742916226387024,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03333329609207188,0.48637497425079346,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03222667173637698,0.48129165172576904,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.03247818734962493,0.47687503695487976,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.03790859610307962,0.47704169154167175,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.03358328291991105,0.4802083969116211,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
