iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9198233460386595,0.42895838618278503,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5094518152376016,0.44316667318344116,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.41739943251013756,0.4503333568572998,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.27622768344978493,0.4577500522136688,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.26023537417252857,0.46420833468437195,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.1954044851784905,0.4660000205039978,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.1716246148571372,0.4762083888053894,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.16068610890458027,0.4751250445842743,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.16949749443059167,0.4709166884422302,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.12727386566499868,0.4766250252723694,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.1325443098321557,0.47425004839897156,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11491175352906187,0.47433337569236755,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.09637849234665434,0.4782083034515381,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.07583116895208757,0.4803750514984131,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09625553029278915,0.47558340430259705,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.08015804555422316,0.4778333604335785,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07615015826498468,0.48100000619888306,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.07272579094084601,0.48104164004325867,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05508640280459076,0.4855833053588867,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.06425092505135883,0.4776250123977661,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05374081231032809,0.47279176115989685,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.04941597984482845,0.47591671347618103,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.050645043685411416,0.4751250147819519,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.045029186022778354,0.4789583683013916,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.05669562153828641,0.47437506914138794,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.03513467265293002,0.48345834016799927,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03036179335322231,0.487000048160553,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.030219145080385108,0.47908341884613037,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.033978637773543596,0.4711666703224182,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.031509239110164344,0.4763333797454834,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
