iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9190045098463694,0.4332084059715271,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.47241642450292903,0.45620840787887573,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.3776948520292838,0.46516668796539307,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.2206658385694027,0.4774584174156189,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.21261947322636843,0.48220837116241455,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.1459817891009152,0.48458337783813477,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.12941539815316597,0.4924166798591614,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.11494250774073105,0.49220824241638184,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.12942477765803537,0.4922499656677246,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.07730053691193461,0.49758338928222656,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.09056665042104821,0.49637502431869507,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.08169159522124876,0.49587497115135193,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.06225326688339313,0.49533340334892273,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.04585342182933042,0.5037083625793457,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.059569226092814155,0.4957083463668823,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.048880637681577355,0.4985833168029785,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.0420355184081321,0.5024584531784058,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.035464425183211766,0.4970000386238098,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.030408555137303967,0.5057083368301392,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.0413778381771408,0.4942083954811096,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.0345476002257783,0.49295830726623535,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.023995403326504555,0.4962916374206543,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.023771028956010316,0.4967500567436218,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.01989449669296543,0.4982500672340393,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.03592960844010425,0.49912500381469727,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.014479991480281265,0.4989583492279053,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.009968401117172713,0.5041249990463257,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.009888390054887472,0.49929171800613403,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.015753327737911604,0.49212509393692017,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.01440905201404045,0.4947082996368408,24,24,500,1000,0.0,9,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
