iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.938431608180205,0.4199167490005493,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.532652116070191,0.4437917172908783,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.39399904509385425,0.4505000710487366,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.3114743797729413,0.4611250162124634,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.22617299358050028,0.4671667218208313,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.1881662051503857,0.47212499380111694,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.18227856047451496,0.4750000238418579,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.15099236400177082,0.4750416874885559,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.1610721309358875,0.4776667058467865,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.14468639623373747,0.47804173827171326,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.1261953793776532,0.47545838356018066,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.11399290865908067,0.4749166965484619,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.10658034309744835,0.48358339071273804,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.09962505598862965,0.48120832443237305,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09383836264411609,0.4804167151451111,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.08733594526226322,0.47991669178009033,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.07600661320611835,0.47454166412353516,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.08922156287978093,0.4726249575614929,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.08283121270748477,0.47020840644836426,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.06105684116482735,0.47591668367385864,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.041650856689860426,0.48770833015441895,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.05841724784113467,0.476250022649765,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.037527987849898636,0.49158334732055664,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.02921946606754015,0.49279171228408813,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.04014449388099214,0.4794166684150696,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.041740081020786114,0.47475001215934753,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.03770224889740348,0.48316675424575806,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.027979118439058464,0.48291656374931335,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.03526431457915654,0.4815417230129242,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.02023115532938391,0.487083375453949,24,24,500,1000,0.0,7,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
