iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.9461926644047102,0.42900002002716064,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
1,0.5314823103447756,0.44925007224082947,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
2,0.420934555431207,0.45341676473617554,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
3,0.3470678851008415,0.4585416316986084,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
4,0.2984378058463335,0.4674167335033417,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
5,0.22839506343007088,0.47041672468185425,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
6,0.17531052262832722,0.4790417551994324,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
7,0.14154546211163202,0.4827501177787781,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
8,0.15513961110264063,0.48200011253356934,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
9,0.1688864791455368,0.4840417802333832,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
10,0.12354466582958896,0.48529160022735596,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
11,0.12044034789626797,0.4841251075267792,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
12,0.12010428604359429,0.48458331823349,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
13,0.09844363170365493,0.4825000762939453,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
14,0.09610660591473182,0.4813750386238098,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
15,0.0808317307382822,0.4837501049041748,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
16,0.0867333747446537,0.4811250865459442,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
17,0.078841764635096,0.48479169607162476,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
18,0.05368475018379589,0.4870416820049286,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
19,0.057860682252794504,0.486916720867157,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
20,0.05258969632753482,0.486416757106781,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
21,0.06238757073879242,0.4817084074020386,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
22,0.05276747622216741,0.4855833649635315,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
23,0.038520600724344455,0.4881250262260437,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
24,0.0507521607602636,0.48241662979125977,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
25,0.031407145860915385,0.48462507128715515,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
26,0.033096124282261975,0.484874963760376,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
27,0.04859531414695084,0.47687506675720215,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
28,0.02419577119871974,0.4857500195503235,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
29,0.040039668538762875,0.4817917048931122,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.01,0.99,8,8,reward,1.0,30,10
