iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.8525347113609314,0.2977500557899475,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
1,1.5680212080478668,0.3370833992958069,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
2,0.9634784137209257,0.4259166717529297,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
3,0.7757686004042625,0.4345000386238098,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
4,0.5934597204128901,0.46541666984558105,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
5,0.4592029495785634,0.47666677832603455,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
6,0.31586355933298665,0.49175000190734863,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
7,0.48482459752509993,0.47341665625572205,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
8,0.23270610130081573,0.502083420753479,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
9,0.2662181303991626,0.5021666884422302,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
10,0.10317658896868427,0.5222500562667847,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
11,0.1318139339564368,0.5237500667572021,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
12,0.1418567756578947,0.5195834040641785,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
13,0.13258227752521634,0.5190000534057617,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
14,0.10079746514869233,0.5406666994094849,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
15,0.09703537331855235,0.5360000133514404,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
16,0.030338455593058217,0.5403333902359009,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
17,0.016600471610824268,0.5453333854675293,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
18,0.035691007040441036,0.5435833930969238,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
19,0.006528685558199261,0.5484167337417603,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
20,0.027454459865111858,0.5439167022705078,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
21,0.0791143918565164,0.5435833930969238,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
22,0.00827111377050945,0.5494166612625122,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
23,0.014686309189225236,0.5520833730697632,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
24,0.009924313024384901,0.5520833730697632,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
25,0.011438722164408924,0.5488333702087402,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
26,0.025599816780110512,0.5535833835601807,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
27,0.037555957101479485,0.5537500381469727,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
28,0.10877306695814089,0.5427500605583191,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
29,0.02265218171426871,0.5512500405311584,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
30,0.006830378425850843,0.561750054359436,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
31,0.11681799883081112,0.5331667065620422,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
32,0.01650167773186695,0.5571667551994324,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
33,0.12874610533132605,0.534166693687439,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
34,0.004153006719813372,0.5584167242050171,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
35,0.01734720364280899,0.5575833320617676,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
36,0.09444771418444968,0.5449167490005493,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
37,0.006187782889658895,0.565000057220459,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
38,0.0032765707777192197,0.565583348274231,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
39,0.004504554073112861,0.5665000677108765,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
40,0.03544413953689703,0.5560833811759949,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
41,0.006649260477085288,0.5690000057220459,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
42,0.03270307258450581,0.565666675567627,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
43,0.006257060384086799,0.5694167613983154,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
44,0.001385109552453893,0.5717500448226929,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
45,0.03595725566265173,0.5696667432785034,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
46,0.0023717193641156578,0.5716667175292969,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
47,0.001620500122953672,0.5708333849906921,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
48,0.002657033687379832,0.5755833983421326,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
49,0.004181383771841259,0.5750833749771118,12,2,5,"(3, 32, 32)",10,0.03,0.98,5,50,5
