iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.0120189785957336,0.27125000953674316,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
1,1.806376685698827,0.28716668486595154,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
2,1.3391309132178624,0.34325000643730164,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
3,1.2914826745788257,0.3331667184829712,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
4,1.0501426135500271,0.36775001883506775,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
5,0.9949215054512024,0.3605833649635315,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
6,0.9075784857074419,0.37975001335144043,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
7,0.6237872547159592,0.3970000445842743,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
8,0.3757274526481827,0.4621667265892029,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
9,0.24050103578095636,0.4655000865459442,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
10,0.45407944510225207,0.4463333785533905,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
11,0.3810886370483786,0.4437500238418579,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
12,0.3304346003957714,0.43058332800865173,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
13,0.2558588548563421,0.4584167003631592,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
14,0.06748808811729153,0.49516671895980835,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
15,0.35756880103144795,0.44600003957748413,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
16,0.20390785881318152,0.4621666669845581,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
17,0.12427923271510129,0.47300004959106445,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
18,0.20208221150096506,0.45508334040641785,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
19,0.053957903292030096,0.4880000948905945,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
20,0.13468800366778547,0.4722500741481781,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
21,0.1195871982636163,0.47441670298576355,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
22,0.04305405770234453,0.47983333468437195,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
23,0.10911188649091248,0.4753333330154419,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
24,0.03239932096524475,0.47975003719329834,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
25,0.1082716436649207,0.46533340215682983,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
26,0.016897998333054904,0.4812500476837158,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
27,0.003763112142526855,0.4961666762828827,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
28,0.0794358590549867,0.48625001311302185,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
29,0.009886594062360624,0.49758338928222656,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
30,0.08304188048350625,0.4895833432674408,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
31,0.019683939482395846,0.4956666827201843,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
32,0.10391917585608705,0.4754166603088379,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
33,0.007807932774691532,0.5040833950042725,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
34,0.03834805947068768,0.5011667013168335,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
35,0.016267218913223285,0.4930834174156189,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
36,0.027033219007231917,0.503166675567627,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
37,0.013377224805784257,0.4985000491142273,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
38,0.015786110212502535,0.5019999742507935,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
39,0.01898566675420928,0.49266666173934937,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
40,0.06007833631883841,0.49508339166641235,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
41,0.004828622778101514,0.4988333582878113,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
42,0.004002776862762403,0.5086667537689209,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
43,0.09920601577323396,0.49175000190734863,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
44,0.012215056657926956,0.5039167404174805,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
45,0.002217893095803447,0.5123333930969238,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
46,0.011685007460376559,0.499500036239624,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
47,0.004942398503771983,0.5129166841506958,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
48,0.033268443311195973,0.5013333559036255,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
49,0.0024719158463994972,0.5031667947769165,12,4,11,"(3, 32, 32)",10,0.03,0.98,5,50,5
