iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.552196020881335,0.35850000381469727,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
1,1.1032541568080585,0.45312508940696716,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
2,0.840170856565237,0.4889584183692932,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
3,0.7064861605564753,0.5021250247955322,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
4,0.583155075709025,0.5099167227745056,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
5,0.49130020166436833,0.5191667079925537,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
6,0.4142382936552167,0.5231666564941406,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
7,0.3531120338787635,0.528166651725769,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
8,0.30640732776373625,0.5271666049957275,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
9,0.25771450034032267,0.533500075340271,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
10,0.2248625277231137,0.5311249494552612,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
11,0.19345368118956685,0.5347499847412109,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
12,0.1647850648344805,0.5355834364891052,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
13,0.1480416264384985,0.533916711807251,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
14,0.12654857927312455,0.5366250276565552,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
15,0.11456807943371435,0.5352917909622192,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
16,0.09813251967231433,0.5387083888053894,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
17,0.08311793603934348,0.5375834703445435,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
18,0.07233995443675667,0.5390000343322754,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
19,0.06329895490004371,0.5402084589004517,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
20,0.05734778866947939,0.5383334159851074,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
21,0.050806860361869134,0.5387500524520874,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
22,0.04622763340982298,0.5387917160987854,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
23,0.040102171032534294,0.5389167070388794,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
24,0.035670840045592435,0.5390834212303162,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
25,0.032352899899706244,0.5394583940505981,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
26,0.029026792792137712,0.5397918224334717,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
27,0.02663599610483895,0.5395417213439941,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
28,0.024512905646891642,0.5403333902359009,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
29,0.0228599034405003,0.5402499437332153,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.02,0.99,4,,30,10
