iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,8.630443081593366,140.67042667506655,3,150,10,500,10,0,0,5,0.05,20,200
1,9.69734916884377,138.34175955858103,3,150,10,500,10,0,0,5,0.05,20,200
2,10.523207371590022,133.86757915080875,3,150,10,500,10,0,0,5,0.05,20,200
3,12.375173425274916,131.4086370621543,3,150,10,500,10,0,0,5,0.05,20,200
4,14.018346312166983,128.53554816170444,3,150,10,500,10,0,0,5,0.05,20,200
5,15.078669904161762,126.2743543004564,3,150,10,500,10,0,0,5,0.05,20,200
6,15.596424680632857,126.55470956899094,3,150,10,500,10,0,0,5,0.05,20,200
7,16.355999530171285,122.8432501474597,3,150,10,500,10,0,0,5,0.05,20,200
8,17.761776091155628,120.60863950582794,3,150,10,500,10,0,0,5,0.05,20,200
9,18.71945090403373,121.32315906444569,3,150,10,500,10,0,0,5,0.05,20,200
10,21.798191527235637,119.39878784553626,3,150,10,500,10,0,0,5,0.05,20,200
11,20.826656527601923,118.12577389595884,3,150,10,500,10,0,0,5,0.05,20,200
12,21.77988057874272,116.69320884570763,3,150,10,500,10,0,0,5,0.05,20,200
13,22.67083071975423,115.316263123092,3,150,10,500,10,0,0,5,0.05,20,200
14,24.314566774698207,114.27043332630434,3,150,10,500,10,0,0,5,0.05,20,200
15,24.827821602777398,114.217040968301,3,150,10,500,10,0,0,5,0.05,20,200
16,25.115421332939828,110.15081309404563,3,150,10,500,10,0,0,5,0.05,20,200
17,25.476776023541102,111.34240163596624,3,150,10,500,10,0,0,5,0.05,20,200
18,26.174232128733006,109.01884036693383,3,150,10,500,10,0,0,5,0.05,20,200
19,26.907214042720586,110.88553653336268,3,150,10,500,10,0,0,5,0.05,20,200
20,27.1791698825101,111.89006560122917,3,150,10,500,10,0,0,5,0.05,20,200
21,27.795112315428142,109.8988338094472,3,150,10,500,10,0,0,5,0.05,20,200
22,29.651063512016517,108.97549783052295,3,150,10,500,10,0,0,5,0.05,20,200
