iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.0046969254811606,0.15670834481716156,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
1,1.7367235869169235,0.17879168689250946,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
2,1.2124837016065915,0.19495835900306702,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
3,0.7611764532824358,0.2110833376646042,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
4,0.4561854130588472,0.24287502467632294,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
5,0.5485603298681477,0.24150000512599945,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
6,0.2618809146030496,0.2575417160987854,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
7,0.2032082605486115,0.2693750262260437,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
8,0.14203496952541173,0.2680416703224182,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
9,0.1686477509792894,0.26612502336502075,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
10,0.07926485070493072,0.2787083387374878,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
11,0.09902911318931729,0.27400004863739014,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
12,0.21995668545908606,0.27262499928474426,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
13,0.030766046994055312,0.2826666831970215,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
14,0.01848555977145831,0.2836666703224182,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
15,0.013441181887174025,0.27929168939590454,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
16,0.00881424248412562,0.28191670775413513,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
17,0.09338897307558607,0.27629172801971436,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
18,0.02506816161136764,0.2834166884422302,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
19,0.0051736548921326175,0.28295835852622986,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
20,0.008271885240295282,0.28200000524520874,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
21,0.005360305454814807,0.28304165601730347,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
22,0.006343728620170926,0.2809583246707916,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
23,0.09714971339659921,0.2769583761692047,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
24,0.09714484292877994,0.27687501907348633,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
25,0.05388608239688134,0.27908337116241455,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
26,0.05225111069254732,0.28083336353302,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
27,0.01134814866721475,0.2825416922569275,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
28,0.06269421513813238,0.28012505173683167,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
29,0.0270029666814177,0.2799166738986969,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
30,0.003422923313337378,0.2854999899864197,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
31,0.002627761442757522,0.28437504172325134,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
32,0.026823456699882325,0.28404170274734497,24,3,100,1000,8,"(3, 32, 32)",10,0.03,0.99,10,50,5
