iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,1.9476451923449833,0.17652061581611633,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
1,1.3520942777395248,0.1974789947271347,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
2,0.6890827243526777,0.23644457757472992,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
3,0.3123675969739755,0.26165467500686646,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
4,0.13353919067109624,0.2729591727256775,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
5,0.06051813050483664,0.28961580991744995,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
6,0.13758738168204823,0.281512588262558,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
7,0.062067261237340667,0.2883152961730957,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
8,0.022223662740240496,0.298969566822052,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
9,0.014133994816802442,0.3029211759567261,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
10,0.01181522166977326,0.3045217990875244,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
11,0.010567733688124767,0.3042716979980469,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
12,0.008749180318166813,0.30217084288597107,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
13,0.0885328747293291,0.2946678400039673,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
14,0.03867664197847868,0.30207085609436035,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
15,0.00666211306815967,0.3035714328289032,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
16,0.005891256791073829,0.3025210201740265,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
17,0.00565233442466706,0.30322128534317017,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
18,0.004741168163794403,0.3038715124130249,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
19,0.0042443487521571415,0.3052721321582794,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
20,0.005486654748286431,0.3051720857620239,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
21,0.0037821304479924342,0.30612245202064514,24,2,100,1000,4,"(3, 32, 32)",10,0.02,0.99,10,50,5
