iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
22,0.11264300365777065,0.33903563022613525,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
23,0.14131041748138765,0.3374849557876587,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
24,0.11470452036398153,0.33753502368927,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
25,0.17323382546116287,0.33988600969314575,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
26,0.08571696258150041,0.342536985874176,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
27,0.11525013330780591,0.34363746643066406,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
28,0.12395786047757913,0.3412364721298218,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
29,0.09775992551779684,0.3430372178554535,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
30,0.05803892903107529,0.34923967719078064,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
31,0.08163635390034567,0.3497398793697357,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
32,0.05443371506407857,0.3499400019645691,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
33,0.04792516517530506,0.354091614484787,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
34,0.0452759271429386,0.3554421663284302,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
35,0.058399661880685017,0.3482893109321594,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
36,0.05873341465485282,0.35049018263816833,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
37,0.0691451379971113,0.35154062509536743,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
38,0.04094274637949032,0.3562924861907959,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
39,0.026201095218614984,0.3539915978908539,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
40,0.02235674470042189,0.3554421365261078,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
41,0.0334590106504038,0.35189077258110046,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
42,0.02934328520980974,0.3509403467178345,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
43,0.036406588779451944,0.35644257068634033,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
44,0.01700772734572335,0.35644254088401794,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
45,0.021429206419270486,0.3543417155742645,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
46,0.02546646567255569,0.35324129462242126,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
47,0.02252439513298062,0.3547419309616089,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
48,0.03137581109573754,0.3559923768043518,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
49,0.018535504369841267,0.3622449040412903,24,2,100,1000,5,"(3, 32, 32)",10,0.03,0.98,10,50,5
