iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.004718845089277,0.14983335137367249,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
1,1.6389709959427516,0.17591670155525208,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
2,1.2426963572700818,0.1990417093038559,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
3,0.6414303242539366,0.2419583648443222,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
4,0.5399047560058534,0.2434583604335785,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
5,0.3242909916055699,0.26783332228660583,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
6,0.1968939279516538,0.27816665172576904,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
7,0.14516173000447452,0.28554171323776245,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
8,0.12386477901600301,0.2834166884422302,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
9,0.052214146921566375,0.2890000343322754,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
10,0.029950957590093214,0.29891669750213623,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
11,0.13372759034003442,0.2824583649635315,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
12,0.05506712772573034,0.2942916750907898,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
13,0.016473226045491174,0.29491668939590454,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
14,0.009115812058250109,0.29229170083999634,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
15,0.011173617152962834,0.2912916839122772,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
16,0.01544740738851639,0.2941667139530182,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
17,0.08257101378694642,0.28954169154167175,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
18,0.06028769058563436,0.29329168796539307,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
19,0.013981813496987646,0.29720836877822876,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
20,0.08045805492050324,0.28545838594436646,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
21,0.003845701847846309,0.29600003361701965,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
22,0.021398451974770676,0.296291708946228,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
23,0.0033511926400630423,0.29875001311302185,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
24,0.004551071135210805,0.29733332991600037,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
25,0.002516941992022718,0.29700005054473877,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
26,0.002667111693881452,0.2982500195503235,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
27,0.006449284478245924,0.29733335971832275,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
28,0.012352744068872804,0.29487502574920654,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
29,0.00196946218299369,0.2992917001247406,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
30,0.0017638324934523553,0.2991666793823242,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
31,0.04794714598392602,0.2955000400543213,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
32,0.0015474965281706925,0.29983335733413696,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
33,0.0015800082522522037,0.30079174041748047,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
34,0.0015215961975627579,0.3019167184829712,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
35,0.0015795843646628782,0.2978333532810211,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
36,0.00147965027281316,0.29858335852622986,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
37,0.0012579773901961744,0.2991666793823242,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
38,0.0011399839422665536,0.3005000650882721,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
39,0.0011906325089512393,0.2992916703224182,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
40,0.004722593330370728,0.2979167103767395,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
41,0.0011616750756123413,0.29762503504753113,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
42,0.0011072073175455444,0.30033332109451294,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
43,0.0010034494359085027,0.29895833134651184,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
44,0.0010734670892513047,0.2990416884422302,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
45,0.0009560734979459085,0.2988334000110626,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
46,0.0009163973372778855,0.2993333339691162,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
47,0.0008532316326939812,0.2990417182445526,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
48,0.0008494233164431838,0.2995833456516266,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
49,0.0007877713627143142,0.3009167015552521,24,4,100,1000,11,"(3, 32, 32)",10,0.03,0.99,10,50,5
