iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
28,0.05639374845971664,0.4108574390411377,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
29,0.05655839076886574,0.41065713763237,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
30,0.04384825425222516,0.4127604365348816,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
31,0.04159168526530266,0.4066506624221802,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
32,0.04062123146528999,0.40925484895706177,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
33,0.035187115504716836,0.4128606915473938,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
34,0.03360643206785122,0.41045674681663513,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
35,0.0321704731710876,0.41546472907066345,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
36,0.026790683584598202,0.41356176137924194,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
37,0.03325290655872474,0.41035664081573486,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
38,0.030446339204596978,0.41245996952056885,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
39,0.03629942416834334,0.4123598039150238,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
40,0.026957557691882055,0.4134615659713745,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
41,0.05033285690781971,0.41235971450805664,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
42,0.02299631406397869,0.4151642322540283,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
43,0.03042009045990805,0.41706734895706177,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
44,0.025868698100869853,0.4110576808452606,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
45,0.03423103465077778,0.4084535241127014,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
46,0.02918948493121813,0.4138621985912323,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
47,0.0296448990314578,0.41806894540786743,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
48,0.024349630150633555,0.4164663553237915,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
49,0.04289242768815408,0.40855371952056885,24,1,100,1000,0,"(3, 32, 32)",10,0.01,0.99,10,50,10
