iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.0670955926179886,0.18437501788139343,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
1,1.4830533862113953,0.2305833399295807,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
2,1.1977247297763824,0.2508333623409271,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
3,1.0356638853748639,0.2590416669845581,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
4,0.7610076603790125,0.28954169154167175,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
5,0.649745432039102,0.2782917022705078,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
6,0.46971078403294086,0.3022916913032532,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
7,0.3078473474209507,0.32600003480911255,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
8,0.2551482628720502,0.32604169845581055,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
9,0.2959076599994053,0.32237502932548523,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
10,0.1386722276608149,0.3423333764076233,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
11,0.15475207256774107,0.35062509775161743,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
12,0.13300634160016975,0.34670835733413696,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
13,0.14856583632839224,0.34325000643730164,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
14,0.11648252773253868,0.34687504172325134,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
15,0.09717845365715523,0.35329172015190125,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
16,0.09218777172888319,0.3521251082420349,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
17,0.05333578408074876,0.35962504148483276,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
18,0.038200012990273535,0.35712501406669617,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
19,0.04756690728633354,0.36395832896232605,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
20,0.05500581779051572,0.35950005054473877,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
21,0.06526999016447614,0.35612499713897705,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
22,0.0525494785203288,0.36258333921432495,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
23,0.029906995555696387,0.36512506008148193,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
24,0.04069647293848296,0.361833393573761,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
25,0.04030321262932072,0.3632500171661377,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
26,0.04861890608056759,0.36491668224334717,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
27,0.03932406283759823,0.3650000989437103,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
28,0.031887525401543826,0.3620416820049286,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
29,0.031090139139754076,0.3631249666213989,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
30,0.06961233021381001,0.36108335852622986,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
31,0.039033992196588464,0.3668751120567322,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
32,0.06192887896516671,0.3606249988079071,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
33,0.051913582040773086,0.36145836114883423,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
34,0.019546824390999973,0.36216670274734497,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
35,0.026255427200036745,0.361666738986969,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
36,0.02768029656726867,0.36520838737487793,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
37,0.02483495670215537,0.36375007033348083,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
38,0.04582534028061976,0.36095839738845825,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
39,0.026045795006211847,0.3628750443458557,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
40,0.03627308279586335,0.36262497305870056,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
41,0.018835001178861905,0.366625040769577,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
42,0.038962929393164814,0.3625833988189697,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
43,0.025481586286332458,0.3643333613872528,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
44,0.022847976884804666,0.36520835757255554,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
45,0.026895797326384734,0.36908334493637085,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
46,0.023525941515496623,0.36670833826065063,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
47,0.02129375044023618,0.36491668224334717,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
48,0.0132945182461602,0.36775004863739014,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
49,0.013776707676394532,0.3694583773612976,24,3,100,1000,6,"(3, 32, 32)",10,0.01,0.98,10,50,5
