iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9801568587621052,0.27233338356018066,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7191960165898006,0.35333335399627686,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.7042206078767776,0.359083354473114,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6105451832214992,0.37425002455711365,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5828142861525218,0.3783333897590637,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.464085891842842,0.3992083966732025,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.4139930258194606,0.398458331823349,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.3372068752845128,0.4125416874885559,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2751675496498744,0.4190833568572998,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.203190619746844,0.4246250092983246,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1523894121249516,0.4300000071525574,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.1239858691891034,0.43225008249282837,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0660923272371292,0.43545839190483093,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.047412171959877,0.4358750283718109,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,1.0024808297554653,0.43766674399375916,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9601031690835953,0.4397500455379486,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.9505260636409124,0.43533334136009216,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8874119942386945,0.4423334300518036,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.866097666323185,0.44291672110557556,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.8319464723269144,0.44412511587142944,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7892468074957529,0.4472084045410156,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7659949213266373,0.44487497210502625,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.7351574723919233,0.44712507724761963,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.7169856379429499,0.4460833668708801,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6771798779567083,0.4512917399406433,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6581792905926704,0.4517500102519989,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.6247748707731565,0.45195838809013367,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.6000121918817362,0.4517500400543213,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5841573377450308,0.4529167115688324,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5565290711820126,0.4557916522026062,24,24,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
