iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9377794216076534,0.3002500534057617,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7699985454479854,0.3342916965484619,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6375878353913624,0.37058335542678833,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.571569209297498,0.3810000419616699,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4497283349434535,0.4045833945274353,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.3920659522215526,0.41337502002716064,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.33695192138354,0.41995832324028015,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2671189953883488,0.4309166669845581,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2052201330661774,0.43316662311553955,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1589002360900242,0.434749960899353,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1244767879446347,0.43433332443237305,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0513619780540466,0.4409583806991577,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0228307619690895,0.44320839643478394,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.981009932855765,0.4435000419616699,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9248745565613111,0.44916674494743347,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8941461915771166,0.4472082853317261,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8685117438435555,0.4441250264644623,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8271314104398092,0.44958335161209106,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7965658654769262,0.4489583671092987,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7608939632773399,0.4516666829586029,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7273323933283488,0.450374960899353,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.6953275029857954,0.453041672706604,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6666447892785072,0.45341670513153076,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6440360794464747,0.45375001430511475,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6177910156548023,0.453458309173584,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5991367561121782,0.4540000557899475,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5678036858638128,0.45512497425079346,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5405124103029569,0.45625001192092896,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5187465523680052,0.45512503385543823,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4966220644613107,0.45745837688446045,24,24,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
