iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.5671848207712173,0.4607372283935547,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.224823459982872,0.5358574390411377,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.1240666781862576,0.5669071078300476,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.0161927764614422,0.5933493375778198,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,0.9575302625695864,0.6007612943649292,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,0.8756278455257416,0.6181891560554504,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,0.8330795342723528,0.6245993971824646,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,0.7785832161704699,0.6352164149284363,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.7258573646346728,0.6422276496887207,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.6861650769909223,0.646033763885498,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.6414524664481481,0.6525440812110901,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.60059504956007,0.6537461280822754,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.5650038681924343,0.6596554517745972,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.5305169237156709,0.6617588996887207,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.502398282289505,0.6648638844490051,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.474223746607701,0.6665665507316589,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.4423088418940703,0.6685697436332703,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.41792915637294453,0.6704728007316589,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.39416298021872836,0.6710737943649292,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.370843222985665,0.6720753908157349,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.34956778461734456,0.6731771230697632,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.3260720167309046,0.6757813692092896,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.30791830147306126,0.6755809783935547,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.2903787096341451,0.6777845621109009,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.27140152392288047,0.6785857677459717,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.2555588409304619,0.6798877716064453,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.23942937205235162,0.6794872283935547,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.22328884030381838,0.6802884936332703,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.2106859808166822,0.6811898946762085,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.1978865588704745,0.681190013885498,24,1,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
