iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.955437421798706,0.2665833830833435,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.679230625430743,0.35266661643981934,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5945223222176235,0.37916669249534607,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4179029365380604,0.4194583594799042,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.2944069057703018,0.44829171895980835,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.242294803261757,0.45720839500427246,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1607853223880131,0.4712916612625122,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.0934774900476139,0.47991666197776794,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0320891986290615,0.4921666979789734,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.9521428272128105,0.5016250610351562,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9097865397731463,0.5068333745002747,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8900048683087031,0.5073332786560059,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8235141734282175,0.5177500247955322,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7930395777026812,0.5166249871253967,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7535193140308062,0.5209167003631592,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7342825382947922,0.5180000066757202,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.6885152483979861,0.5237917304039001,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6580069536964098,0.5259582996368408,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6252705107132593,0.5283334255218506,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.5976068650682768,0.5302084684371948,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5779207112888495,0.5291667580604553,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5424004346132278,0.5303750038146973,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5173024150232474,0.5325833559036255,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.4970126152038574,0.5339583158493042,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.470703827838103,0.5343750715255737,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.44704874604940414,0.5345001220703125,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.42554789160688716,0.5333333611488342,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.4145498474438985,0.5326666831970215,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.388109481583039,0.5350834131240845,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3638811856508255,0.5375833511352539,24,4,500,1000,0.0,5,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
