iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.537734384338061,0.4529246985912323,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.192207008600235,0.548377513885498,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.1013698279857635,0.5676082372665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.0151122907797496,0.601963222026825,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,0.9297892600297928,0.6158854365348816,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,0.8680767963329951,0.6261019110679626,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,0.8082985232273737,0.634615421295166,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,0.7597928221027056,0.645432710647583,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.7193281700213751,0.6450320482254028,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.6743872215350469,0.6489382982254028,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.6255575343966484,0.6568509936332703,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.5945590709646543,0.6576523184776306,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.5553248127301534,0.6602565050125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.5279259011149406,0.6639623641967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.49577846378088,0.6652644872665405,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.4673596881330013,0.6668670177459717,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.4400993262728055,0.6704728007316589,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.41564304009079933,0.6701723337173462,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.39006560295820236,0.6728767156600952,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.3677515238523483,0.6720753908157349,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.34625691051284474,0.67578125,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.325938298056523,0.6746795177459717,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.305994904289643,0.6755809187889099,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.28941534645855427,0.6767829656600952,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.2722932497660319,0.6774839758872986,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.2537077522526185,0.6792868971824646,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.2380702681839466,0.6803886890411377,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.22234195532898107,0.6801882982254028,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.2080398015677929,0.6829928159713745,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.19584748273094496,0.6816906929016113,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
