iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9618736455837886,0.2891250252723694,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7139655351638794,0.359541654586792,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6504028687874477,0.3738749921321869,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4516699810822804,0.42795833945274353,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.345397303501765,0.4490832984447479,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.2817006508509319,0.460625022649765,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1909366051355998,0.47995835542678833,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.112967220445474,0.49000000953674316,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0591930051644642,0.49633336067199707,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0024411976337433,0.5033333897590637,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9407273257772127,0.5099166631698608,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8997056807080904,0.5114166736602783,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8466102133194605,0.5205417275428772,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7941037366787592,0.5278333425521851,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7632697746157646,0.5292083024978638,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7253743087251981,0.5297083854675293,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.704941968123118,0.5310417413711548,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6613988702495893,0.5332916378974915,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6387917250394821,0.5325416922569275,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6063795114556948,0.5358333587646484,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5763119620581468,0.5383334159851074,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5491323185463747,0.5399167537689209,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5248936042189598,0.5409168004989624,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.505944050848484,0.5403749942779541,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.47416837016741437,0.5438333749771118,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.45593047762910527,0.5450834035873413,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4279984620710214,0.5444167256355286,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.41053492327531177,0.5457501411437988,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3922237853209178,0.5461249351501465,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.37359899158279103,0.54604172706604,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
