iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9841692944367726,0.2980000376701355,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6880480696757634,0.3617500066757202,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6477875659863155,0.36908337473869324,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6095770845810573,0.37179166078567505,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5076286147038143,0.3955000638961792,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.411561702688535,0.40508338809013367,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.341953381896019,0.41616666316986084,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2885721574227016,0.4230000972747803,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.241803194085757,0.42770835757255554,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1821230699618657,0.4321249723434448,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1069726372758548,0.4425833821296692,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0688727870583534,0.44195836782455444,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0280096183220546,0.4414583444595337,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.981752576927344,0.4492083489894867,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9321768383185068,0.4517083168029785,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8963879818717638,0.4540416896343231,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8690653890371323,0.4530000686645508,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8370921487609545,0.4545416831970215,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7920919780929884,0.45725008845329285,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7547999347249666,0.46024999022483826,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7217374766866366,0.4623749256134033,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7064500500758489,0.4613332748413086,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6768680339058241,0.4608750343322754,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.64346694201231,0.46141666173934937,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6145552322268486,0.46433335542678833,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.588839756945769,0.46454161405563354,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5656600929796696,0.46570831537246704,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5438845319052538,0.4649166762828827,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.522180151194334,0.46529167890548706,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.49593547483285266,0.4658333659172058,24,8,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
