iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9334002832571666,0.3017500042915344,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7071199268102646,0.359375,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5935504486163456,0.3894166946411133,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.481713354587555,0.4143333435058594,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4021772493918736,0.43000003695487976,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.2595076362291973,0.4618333578109741,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1901417424281437,0.4723750054836273,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.1290110796689987,0.4779166877269745,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0459758341312408,0.4924583435058594,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0069239834944408,0.4936250150203705,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9560679644346237,0.49933335185050964,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8996497069795927,0.503000020980835,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8465938717126846,0.5113334059715271,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.8078549380103747,0.5122083425521851,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7764390831192335,0.5132083892822266,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7272785678505898,0.5195000171661377,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.699580671886603,0.518250048160553,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6669096648693085,0.5197083950042725,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6304439480106035,0.5251250267028809,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6055943518877029,0.5248750448226929,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5783438608050346,0.5252917408943176,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5479694294432799,0.5299167037010193,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5245717962582906,0.5303333401679993,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.49619319289922714,0.5330417156219482,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4718361509342988,0.533541738986969,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.45040065174301464,0.5342917442321777,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4299609313408534,0.5351250171661377,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.40254126489162445,0.5357917547225952,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3841867744922638,0.5360000729560852,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3642244239648183,0.5373750925064087,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
