iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9157692591349285,0.2940416932106018,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6254884252945583,0.3750000596046448,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.557356134057045,0.3909166753292084,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4053918371597927,0.43195831775665283,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.3594478170077007,0.43566668033599854,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.1928668022155762,0.47400006651878357,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1416514217853546,0.48125001788139343,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.0830844640731812,0.4893749952316284,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0057924091815948,0.5040416717529297,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.9512508933742841,0.5094167590141296,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.9232620795567831,0.5110416412353516,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.8603287090857824,0.5166250467300415,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8240801791350046,0.5207499265670776,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.7894927884141604,0.5242500305175781,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7379215906063715,0.5286666750907898,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7117289950450262,0.5285834074020386,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.6812163939078649,0.5299999713897705,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.650474913418293,0.533250093460083,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6161776433388392,0.5362499952316284,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.5846248591939608,0.5383750200271606,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5648923677702745,0.5382500290870667,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.53807033598423,0.5394583940505981,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5113681840399901,0.5423333644866943,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.4902760076026122,0.5411666631698608,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.46118105699618656,0.5431250333786011,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.4477201501528422,0.5410416722297668,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.42331631605823833,0.5450833439826965,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.4018121200303237,0.5443750619888306,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.38367067898313206,0.544124960899353,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3637243943909804,0.5457500219345093,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
