iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.6441234548886616,0.42978769540786743,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.219630867242813,0.5294471979141235,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.1063995013634365,0.5705128908157349,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.0209273770451546,0.5911459922790527,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,0.9328573023279508,0.6117788553237915,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,0.8684068297346433,0.6218950152397156,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,0.8138540089130402,0.6308093070983887,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,0.7592579697569212,0.6413262486457825,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.7136294494072596,0.6443309783935547,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.6767591238021851,0.6468349695205688,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.6319841792186102,0.6501402854919434,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.5924614506463209,0.6543469429016113,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.5614156226317087,0.6565505266189575,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.5239772523442904,0.6588542461395264,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.49552085623145103,0.6610577702522278,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.4667976039151351,0.6643630266189575,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.44060544297099113,0.6667668223381042,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.4165106651683648,0.6658653616905212,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.3913734493156274,0.6698718070983887,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.36829249436656636,0.6715745329856873,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.3474091092745463,0.6716747283935547,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.329618730271856,0.6728765964508057,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.310030239323775,0.671875,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.29039178043603897,0.6754807829856873,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.2738584478696187,0.6733774542808533,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.25698278037210304,0.6765826940536499,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.2417835562179486,0.6782853007316589,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.2272271557400624,0.6785857677459717,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.21346242912113667,0.6790865659713745,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.19962176432212195,0.6786860227584839,24,1,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
