iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9772068560123444,0.28308334946632385,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7658814738194148,0.33629167079925537,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.7077597280343373,0.35745835304260254,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6054084201653798,0.37545832991600037,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5040716926256816,0.39737504720687866,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4586561570564907,0.4055417478084564,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.396947130560875,0.41108331084251404,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.3210251877705257,0.4191666841506958,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.230225960413615,0.4327084720134735,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.2124002277851105,0.4258750379085541,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1362657596667607,0.43566665053367615,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0930960203210514,0.4387916922569275,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0536796847979228,0.4382084012031555,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.0075075874725978,0.44058334827423096,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9659869198997816,0.44175001978874207,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9424723436435064,0.44358333945274353,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.889179582397143,0.44583338499069214,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8510393053293228,0.4477083384990692,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.820070485273997,0.44829171895980835,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7881005182862282,0.4491666555404663,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.760033498207728,0.4502500295639038,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7203830679257711,0.4518750309944153,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6917562186717987,0.452875018119812,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6625015760461489,0.45245835185050964,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.636532557507356,0.4524167478084564,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6144788910945257,0.45445841550827026,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5928938500583172,0.45337507128715515,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5683393366634846,0.45370835065841675,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5466023286183676,0.4544166922569275,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5186072128514448,0.45475006103515625,24,24,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
