iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,2.022542049487432,0.2839166820049286,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7680351038773854,0.3412083387374878,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.655566930770874,0.3610416650772095,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5644340614477794,0.38483333587646484,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5466652164856594,0.3870832920074463,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.457625890771548,0.40175002813339233,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.386614168683688,0.41070836782455444,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.315607026219368,0.41708335280418396,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2558577209711075,0.4268333911895752,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1795143882433574,0.43520838022232056,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1642510866125424,0.43266674876213074,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0835003927350044,0.44041669368743896,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0345613261063893,0.44458335638046265,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9999506870905558,0.4463750720024109,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9555035904049873,0.44841668009757996,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9322336365779241,0.44550007581710815,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8852566356460253,0.4501250684261322,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8508864616354307,0.4504999816417694,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.823336623609066,0.4517917335033417,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7859007542332014,0.45249998569488525,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7568051442503929,0.4525000751018524,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7245270063479742,0.455750048160553,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6964090367158254,0.4561666250228882,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6660034308830897,0.4574583172798157,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6413300397495428,0.45604169368743896,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6097712802390257,0.45891672372817993,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5896141491830349,0.4597500264644623,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5656244866549969,0.4580417573451996,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5406545301278433,0.4607083797454834,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5254110743602117,0.4597500264644623,24,24,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
