iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9252704332272212,0.31616663932800293,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.7240001807610195,0.34404170513153076,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.629925439755122,0.3654583692550659,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.6176357120275497,0.3669167160987854,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.5388736128807068,0.37679168581962585,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4915191133817036,0.3837500214576721,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3553062975406647,0.41187500953674316,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.3158855537573497,0.4149166941642761,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.238604724407196,0.4242083728313446,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1815113027890523,0.42616671323776245,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1464934051036835,0.4245833158493042,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.0777429391940434,0.437416672706604,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0424049943685532,0.43708336353302,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,1.005025212963422,0.43925008177757263,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.957378551363945,0.4423334002494812,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.9154465869069099,0.4452917277812958,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8814433664083481,0.44633328914642334,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8458263327678045,0.45083338022232056,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.8077408125003179,0.4493750333786011,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7745593885580698,0.45204171538352966,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7481705769896507,0.44966670870780945,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7155487313866615,0.4519166648387909,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.683534654478232,0.45625004172325134,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6526574715971947,0.45629167556762695,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6309898222486178,0.45491668581962585,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.6046755810578665,0.4565417170524597,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5739399008452892,0.4580833613872528,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.555011011660099,0.4590000510215759,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5273113784690698,0.45866668224334717,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.5052077732980251,0.4583750367164612,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
