iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.9358992824951808,0.28291672468185425,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.682222232222557,0.3605416715145111,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.5829140295584996,0.38558340072631836,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.4819775770107906,0.4101250171661377,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.337607781092326,0.43520841002464294,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.2813991804917653,0.44579172134399414,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.1840523580710094,0.463541716337204,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.1236761957406998,0.4699999988079071,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.0476767122745514,0.4852083921432495,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.0159858465194702,0.48787498474121094,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.952782891690731,0.49429163336753845,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.9357303977012634,0.4943333566188812,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.8500043302774429,0.5087916851043701,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.8150821303327879,0.5110833644866943,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.7845875695347786,0.5115833282470703,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.7391966308156649,0.5130416750907898,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.7086893891294798,0.515625,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.6731769194205602,0.5199166536331177,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.6433878466486931,0.5209167003631592,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.6152352765202522,0.5245000123977661,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.5842931531369686,0.5255001187324524,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.5543080406884352,0.5267499685287476,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.5332757545014223,0.5289583206176758,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.5130076619486014,0.5291250348091125,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.4920569273332755,0.5275833606719971,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.46349134544531506,0.5326250791549683,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.4388180064658324,0.5334166884422302,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.42299070705970127,0.5317500233650208,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.3952711584667365,0.5359167456626892,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.3806901065011819,0.5359583497047424,24,4,500,1000,0.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
