iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.272385,95.81946563720703,9.631051063537598,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
1,85.604805,90.96814727783203,9.144780158996582,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
2,80.141365,86.27928924560547,8.680220603942871,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
3,75.12507,81.85462951660156,8.239245414733887,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
4,70.57437,77.70809173583984,7.823520660400391,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
5,66.35474,73.77730560302734,7.434840679168701,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
6,62.213997,69.92848205566406,7.049350738525391,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
7,58.453777,66.38054656982422,6.694920063018799,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
8,54.918346,63.07833480834961,6.36457633972168,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
9,51.578594,59.93605041503906,6.049779415130615,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
10,48.46986,56.994590759277344,5.755207061767578,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
11,45.58989,54.176856994628906,5.475119590759277,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
12,42.833054,51.411502838134766,5.197539806365967,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
13,40.202713,48.76643371582031,4.931662559509277,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
14,37.802494,46.467201232910156,4.701382160186768,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
15,35.51218,44.182647705078125,4.470898151397705,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
16,33.391018,41.9501838684082,4.246837139129639,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
17,31.442522,39.868865966796875,4.03728723526001,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
18,29.572859,37.88886260986328,3.838062047958374,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
19,27.889875,36.06523132324219,3.6538307666778564,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
20,26.19563,34.3514404296875,3.479628086090088,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
21,24.655855,32.764305114746094,3.319287061691284,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
22,23.24998,31.199005126953125,3.1617109775543213,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
23,21.889465,29.665185928344727,3.0070228576660156,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
24,20.57539,28.24284553527832,2.863769292831421,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
25,19.362566,26.899608612060547,2.7278406620025635,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
26,18.243336,25.730640411376953,2.6091132164001465,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
27,17.200716,24.54793930053711,2.4884257316589355,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
28,16.229158,23.443803787231445,2.376190423965454,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
29,15.313462,22.36907958984375,2.2674450874328613,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
30,14.443923,21.34585952758789,2.163808822631836,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
31,13.630502,20.366416931152344,2.0639076232910156,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
32,12.866075,19.46338653564453,1.9726144075393677,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
33,12.147646,18.602624893188477,1.884621262550354,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
34,11.484971,17.74488067626953,1.7971835136413574,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
35,10.843358,16.954975128173828,1.7170614004135132,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
36,10.237238,16.157054901123047,1.635627031326294,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
37,9.667159,15.452451705932617,1.5629984140396118,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
38,9.142826,14.763981819152832,1.4927808046340942,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
39,8.630086,14.07948112487793,1.4222618341445923,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
40,8.160924,13.415129661560059,1.3541747331619263,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
41,7.721598,12.843120574951172,1.2950905561447144,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
