iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,74.65247553507487,8.474747657775879,85.70916748046875,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
1,57.73446617126465,7.217684745788574,73.02050018310547,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
2,45.298227570851644,6.227081298828125,63.06185531616211,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
3,35.67504994710286,5.393247127532959,54.61855697631836,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
4,28.21136243502299,4.6818742752075195,47.42620086669922,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
5,22.551727072397867,4.10770845413208,41.63608169555664,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
6,18.231281646092732,3.607570171356201,36.6055908203125,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
7,14.91666288693746,3.184269905090332,32.34101867675781,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
8,12.20307554880778,2.8169808387756348,28.658838272094727,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
9,10.07664935429891,2.4984986782073975,25.464019775390625,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
10,8.358107627232869,2.2323660850524902,22.794145584106445,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
11,7.03484411239624,1.9986335039138794,20.448165893554688,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
12,5.898373444875081,1.7828973531723022,18.305530548095703,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
13,4.997509047985077,1.6073205471038818,16.562286376953125,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
14,4.244289569457372,1.4360898733139038,14.853860855102539,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
15,3.655490508476893,1.2916926145553589,13.418440818786621,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
16,3.156855966647466,1.1623443365097046,12.141374588012695,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
17,2.754339311520259,1.0583299398422241,11.119195938110352,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
18,2.41131291727225,0.9592912793159485,10.141328811645508,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
19,2.121258987983068,0.8736557960510254,9.287123680114746,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
20,1.8683637138207754,0.7978538870811462,8.5392484664917,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
21,1.6555003825823467,0.7240034341812134,7.810417652130127,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
22,1.484063800573349,0.6582561135292053,7.166080951690674,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
23,1.333877880424261,0.6012126803398132,6.610248565673828,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
24,1.2030640875299772,0.5510467290878296,6.116573810577393,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
25,1.0942329710225265,0.5040806531906128,5.653836727142334,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
26,0.9973403697709242,0.4617806077003479,5.242914199829102,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
27,0.915914896974961,0.4242476522922516,4.879669189453125,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
28,0.8463816893597443,0.39022544026374817,4.551568508148193,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
29,0.7815727053831021,0.360502153635025,4.2582783699035645,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
30,0.7305087381849686,0.33477938175201416,4.012292385101318,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
31,0.6776850552856922,0.30877387523651123,3.7633488178253174,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
32,0.6388233479609092,0.2858749330043793,3.545022964477539,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
33,0.5988671157260735,0.26364126801490784,3.33032488822937,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
34,0.5754582507411639,0.24755913019180298,3.1773457527160645,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
35,0.5446118817975124,0.23038406670093536,3.010767698287964,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
36,0.5231509784360727,0.21471090614795685,2.8598172664642334,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
37,0.5019223001102606,0.20034556090831757,2.720550298690796,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
38,0.4804977850119273,0.18979614973068237,2.6183907985687256,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
39,0.4572565249850353,0.17819353938102722,2.5102806091308594,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
40,0.4423783208678166,0.1688227355480194,2.4198334217071533,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
41,0.42702804365505775,0.1593962013721466,2.3278095722198486,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
42,0.41231982382635274,0.15016025304794312,2.238396167755127,3,150,10,500,10,0,0,False,10,False,0.01,1,10,300,2
