iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.959404,95.76280212402344,9.628581047058105,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
1,86.06095,90.63001251220703,9.11787223815918,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
2,80.6271,85.99598693847656,8.655519485473633,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
3,75.58006,81.60408020019531,8.216522216796875,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
4,70.80071,77.41668701171875,7.797149658203125,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
5,66.53816,73.427001953125,7.401707649230957,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
6,62.45957,69.71812438964844,7.031806945800781,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
7,58.649765,66.20304870605469,6.68113899230957,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
8,55.123592,62.855438232421875,6.34576416015625,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
9,51.758724,59.6566276550293,6.025888442993164,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
10,48.599667,56.714271545410156,5.732346057891846,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
11,45.670067,53.81758499145508,5.4429473876953125,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
12,42.87732,51.089630126953125,5.169374942779541,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
13,40.294376,48.546913146972656,4.914255619049072,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
14,37.864017,46.180992126464844,4.675950050354004,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
15,35.586872,43.913299560546875,4.447903156280518,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
16,33.41545,41.754817962646484,4.231889724731445,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
17,31.427519,39.6929931640625,4.024171829223633,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
18,29.572279,37.76209259033203,3.830615758895874,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
19,27.764212,35.885475158691406,3.6408982276916504,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
20,26.13455,34.24045181274414,3.4742562770843506,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
21,24.618584,32.64427185058594,3.313049554824829,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
22,23.193695,31.260772705078125,3.1714956760406494,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
23,21.855984,29.83431625366211,3.0267832279205322,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
