iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.26784,95.94609832763672,9.646514892578125,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
1,85.42185,90.94953918457031,9.146153450012207,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
2,80.00038,86.3130874633789,8.68374252319336,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
3,75.0433,82.02523040771484,8.25497817993164,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
4,70.45439,77.83658599853516,7.838075637817383,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
5,65.996925,73.82450866699219,7.437675952911377,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
6,61.992695,70.12389373779297,7.067690372467041,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
7,58.15696,66.5274887084961,6.709321022033691,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
8,54.55475,63.16339874267578,6.373428821563721,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
9,51.206062,59.942657470703125,6.051652431488037,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
10,48.03682,56.97153854370117,5.754485607147217,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
11,45.149532,54.188758850097656,5.4755096435546875,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
12,42.43244,51.61678695678711,5.215778350830078,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
13,39.86564,49.05901336669922,4.958836555480957,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
14,37.446,46.618629455566406,4.713662147521973,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
15,35.23616,44.372215270996094,4.487346649169922,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
16,33.134644,42.19676208496094,4.268969535827637,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
17,31.118528,40.1463508605957,4.063836574554443,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
18,29.256855,38.176998138427734,3.866060972213745,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
19,27.52586,36.296669006347656,3.675868034362793,3,150,10,500,10,0,0,10,False,0.01,1,20,1500,0
