iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,90.772606,95.24054718017578,9.57750415802002,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
1,84.142044,89.6408462524414,9.019917488098145,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
2,78.03603,84.36420440673828,8.492923736572266,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
3,72.4915,79.69029998779297,8.026854515075684,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
4,67.359985,75.17171478271484,7.576061248779297,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
5,62.65238,71.11029052734375,7.168918609619141,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
6,58.35004,67.25762176513672,6.782219886779785,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
7,54.339916,63.533199310302734,6.41055154800415,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
8,50.608433,59.935821533203125,6.050014495849609,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
9,47.141346,56.795166015625,5.735826015472412,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
10,43.865322,53.680545806884766,5.424177169799805,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
11,40.93378,50.809383392333984,5.137049198150635,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
12,38.18028,48.24142837524414,4.879762172698975,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
13,35.645664,45.75692367553711,4.63036584854126,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
14,33.290234,43.36298751831055,4.38975191116333,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
15,31.095331,41.13398361206055,4.164730548858643,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
16,29.052084,39.03148651123047,3.953073024749756,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
17,27.13224,37.03561782836914,3.752725124359131,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
18,25.365406,35.1349983215332,3.562358856201172,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
19,23.72784,33.44431686401367,3.390742778778076,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
20,22.21224,31.773426055908203,3.222907304763794,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
21,20.78706,30.1512451171875,3.059149742126465,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
22,19.464231,28.697673797607422,2.913161039352417,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
23,18.235605,27.276782989501953,2.769423007965088,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
24,17.087202,25.99062728881836,2.6393754482269287,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
25,16.019024,24.714990615844727,2.5099661350250244,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
26,15.018426,23.53883934020996,2.390651226043701,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
27,14.0799055,22.40662956237793,2.2751104831695557,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
28,13.214957,21.357219696044922,2.167870044708252,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
29,12.405581,20.29745864868164,2.05983567237854,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
30,11.640991,19.36924934387207,1.965811848640442,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
31,10.938089,18.443429946899414,1.8710970878601074,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
32,10.273592,17.607995986938477,1.7859418392181396,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
33,9.6529665,16.75518798828125,1.6988798379898071,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
34,9.078355,16.03767967224121,1.624686598777771,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
35,8.535112,15.3001708984375,1.5494518280029297,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
36,8.032496,14.624313354492188,1.4798353910446167,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
37,7.5576124,13.94229507446289,1.409486174583435,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
38,7.1167336,13.309486389160156,1.3441835641860962,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
39,6.7041445,12.690030097961426,1.2804030179977417,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
40,6.3207455,12.096098899841309,1.2196078300476074,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
41,5.954554,11.576035499572754,1.1658836603164673,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
42,5.6167793,11.024258613586426,1.1093391180038452,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
43,5.2996182,10.520760536193848,1.0569777488708496,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
44,5.001498,10.053674697875977,1.0084513425827026,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
45,4.7245736,9.653316497802734,0.9664685130119324,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
46,4.4645386,9.226056098937988,0.9220187664031982,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
47,4.220475,8.831008911132812,0.8805335760116577,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
48,3.9896207,8.440114974975586,0.8394784927368164,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
49,3.771779,8.086670875549316,0.802542507648468,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
50,3.5683877,7.762559413909912,0.7682987451553345,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
51,3.3775554,7.441267967224121,0.7343074083328247,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
52,3.1981256,7.126391887664795,0.7012096047401428,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
53,3.0284417,6.83774995803833,0.6709149479866028,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
54,2.8722506,6.552358627319336,0.6406601667404175,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
55,2.7226822,6.28980827331543,0.6127256751060486,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
56,2.5815878,6.024664878845215,0.5847848057746887,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
57,2.4503305,5.7865400314331055,0.559852123260498,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
58,2.3267012,5.551391124725342,0.5347292423248291,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
59,2.2131383,5.336984634399414,0.5117999911308289,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
60,2.1047978,5.157497406005859,0.4923025071620941,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
61,2.0043476,4.9592204093933105,0.47111114859580994,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
62,1.9093916,4.7651543617248535,0.4502613842487335,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
63,1.8202215,4.5885138511657715,0.4312340319156647,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
64,1.7367272,4.419811725616455,0.4130699932575226,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
65,1.6584677,4.268885612487793,0.396677702665329,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
66,1.5831076,4.138443946838379,0.38226988911628723,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
67,1.5120729,4.007004261016846,0.36805033683776855,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
68,1.4452621,3.866119861602783,0.3527604639530182,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
69,1.38296,3.7364654541015625,0.3386309742927551,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
70,1.3240055,3.6103744506835938,0.32485851645469666,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
71,1.2690634,3.489057779312134,0.3116469383239746,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
72,1.2179763,3.371464490890503,0.2986542582511902,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
73,1.170325,3.262533187866211,0.2867914140224457,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
74,1.1241846,3.1655685901641846,0.276040643453598,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
75,1.0807973,3.066701650619507,0.26517629623413086,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
76,1.0399449,2.9831347465515137,0.25594812631607056,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
77,1.0020127,2.906735420227051,0.24732783436775208,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
78,0.96536803,2.853069305419922,0.24093575775623322,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
79,0.93073964,2.783454656600952,0.23326042294502258,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
80,0.8983461,2.709719181060791,0.22501537203788757,3,150,10,500,10,0,0,10,False,0.01,1,50,1500,0
