iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,75.31092741648357,8.44598388671875,85.44648742675781,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
1,58.86759426752726,7.269132614135742,73.57891845703125,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
2,46.30496858596802,6.2731404304504395,63.49451446533203,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
3,36.72965040842692,5.447804927825928,55.15708541870117,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
4,29.27738790512085,4.779177665710449,48.38102722167969,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
5,23.60479000091553,4.218414783477783,42.72755813598633,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
6,19.121698347727456,3.7197844982147217,37.702877044677734,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
7,15.727854534784953,3.2957372665405273,33.43156051635742,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
8,13.083909454345703,2.9463751316070557,29.948637008666992,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
9,10.87164317448934,2.629499673843384,26.75323486328125,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
10,9.117204157511393,2.3585638999938965,24.046566009521484,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
11,7.698363807201385,2.1070830821990967,21.53253746032715,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
12,6.5218759059906,1.894789457321167,19.405004501342773,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
13,5.596798465649287,1.7223031520843506,17.693416595458984,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
14,4.785433854659399,1.5623176097869873,16.100479125976562,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
15,4.147062029838562,1.4203206300735474,14.684435844421387,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
16,3.6222667088111242,1.2783169746398926,13.275190353393555,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
17,3.1584763811031977,1.1598864793777466,12.09875202178955,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
18,2.7946846701701484,1.0620933771133423,11.135530471801758,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
19,2.465978981355826,0.9697411060333252,10.22447395324707,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
20,2.2009029747049014,0.8986621499061584,9.525829315185547,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
21,1.941789474785328,0.8168275356292725,8.71860122680664,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
22,1.7445653072992962,0.7561637759208679,8.115204811096191,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
23,1.5765298959612846,0.6962040066719055,7.52893590927124,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
24,1.4594923093914987,0.6491222381591797,7.072942733764648,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
25,1.3214052544534207,0.5933127403259277,6.531066417694092,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
26,1.217396666655938,0.5509399771690369,6.1182661056518555,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
27,1.1139323294907808,0.5056177973747253,5.678643703460693,3,150,10,500,10,0,0,False,10,False,0.01,1,8,300,2
