iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,91.560036,96.04350280761719,9.656936645507812,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,85.198715,90.67343139648438,9.12083625793457,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,79.506226,85.68412017822266,8.623649597167969,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,74.14278,80.97285461425781,8.152483940124512,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,69.21,76.49107360839844,7.706317901611328,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,64.49839,72.27029418945312,7.286010265350342,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.128647,68.3092269897461,6.8896355628967285,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.09354,64.72008514404297,6.528740882873535,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.38869,61.20454025268555,6.177434921264648,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,48.97599,58.035614013671875,5.86036491394043,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,45.830708,54.995914459228516,5.556528091430664,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,42.82562,52.105018615722656,5.2660932540893555,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,40.05661,49.424278259277344,4.996255397796631,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,37.570084,47.02439498901367,4.756540775299072,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,35.141987,44.556732177734375,4.50825834274292,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,32.879314,42.26361846923828,4.277925491333008,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,30.84737,40.19528579711914,4.07064962387085,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,28.89793,38.13566970825195,3.8637032508850098,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,27.094818,36.26300048828125,3.6747827529907227,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,25.425297,34.518470764160156,3.4981689453125,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,23.85332,32.84335708618164,3.330101728439331,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,22.340303,31.285964965820312,3.174588918685913,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,20.952765,29.745349884033203,3.018496513366699,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,19.680761,28.3223934173584,2.875270366668701,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,18.464706,26.9709529876709,2.7379660606384277,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,17.34056,25.682422637939453,2.607999563217163,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,16.294073,24.534114837646484,2.4917194843292236,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,15.307176,23.354440689086914,2.371721029281616,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,14.377432,22.278491973876953,2.261704444885254,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,13.51713,21.17995834350586,2.1494638919830322,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.712093,20.188817977905273,2.0493123531341553,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,11.967575,19.269073486328125,1.955108642578125,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,11.278645,18.406877517700195,1.8671785593032837,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.613213,17.53404998779297,1.77802574634552,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,9.995625,16.751373291015625,1.6976505517959595,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.422651,16.012102127075195,1.6216586828231812,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,8.880528,15.244729995727539,1.5428638458251953,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,8.374567,14.559541702270508,1.4723987579345703,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,7.9044924,13.9097900390625,1.4055014848709106,3,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
