iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0579243674874306,0.31320831179618835,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.5550872425859174,0.3707916736602783,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.3634305073258777,0.4035000503063202,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.29163823649287224,0.40945836901664734,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.2752126917863886,0.4282083511352539,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.2322285540867597,0.45204171538352966,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.07421957685922582,0.4700833559036255,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.20228669722564518,0.468999981880188,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.06155761804742118,0.48716673254966736,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.022417297742019098,0.5012500286102295,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.0811855997890234,0.4983333945274353,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.017580370573947828,0.5107916593551636,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.013229232902328173,0.5139167308807373,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.01618150668218732,0.515541672706604,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.012012118046792844,0.5188750624656677,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.15086048344771066,0.5082916617393494,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.009243557190832993,0.5238751173019409,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.00893678052428489,0.5240833759307861,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.00848565122578293,0.5276666879653931,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.009270874395345649,0.5252500772476196,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.007691671800178786,0.5273750424385071,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.0070144486380741,0.5281667113304138,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.008576597572149089,0.5253332853317261,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.017361191993889708,0.5264166593551636,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006266095636722942,0.5295833349227905,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006060801427035282,0.5314167141914368,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.005766558538501461,0.5298750400543213,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005569631078590949,0.5318334102630615,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005560359122076382,0.531166672706604,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005105944466777146,0.5318750143051147,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
