iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9643022393186887,0.3167916536331177,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.17424562387168407,0.38349995017051697,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.32658406052117545,0.38866671919822693,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.28783484175801277,0.41045841574668884,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.25475173459077877,0.41845834255218506,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.18782125250436366,0.43879175186157227,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.03477314533665776,0.46637505292892456,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.15283956176911792,0.45354169607162476,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.029984572436660528,0.4792500436306,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.020567421180506546,0.48833343386650085,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.06051034724805504,0.484624981880188,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.1124239875935018,0.483916699886322,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.03017059771809727,0.49512505531311035,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.01603008818347007,0.5002501010894775,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.013141886369946102,0.5015417337417603,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010388459855069717,0.5078333616256714,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.010494878476796051,0.5076667070388794,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.01001127033183972,0.5085833072662354,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009208037459757179,0.5092917084693909,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.00859108140381674,0.5101667046546936,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.014308210423526665,0.5082917213439941,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007913315920935323,0.5111249685287476,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007295625944000979,0.5135000348091125,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007303111720830202,0.5129584074020386,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006546658871229738,0.5152916312217712,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006399235222488642,0.514500081539154,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006078181051028271,0.5155417919158936,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005649020972972115,0.515791654586792,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005620980732298146,0.5158750414848328,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.009792840399313718,0.5153750777244568,24,4,500,1000,15.0,3,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
