iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1516071533163388,0.29862499237060547,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.23649947717785835,0.38575005531311035,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.5205627200193703,0.37420833110809326,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.22005546636258563,0.41995835304260254,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.4647348349293073,0.40795835852622986,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.13404039999780556,0.43566665053367615,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.08669336535967886,0.4517084062099457,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.072951580863446,0.45970839262008667,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.2374314966922005,0.4576667249202728,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.20290329800142595,0.4645833671092987,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.017369328493562836,0.48462504148483276,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.04642881480200837,0.48737508058547974,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.025063460770373542,0.4870416522026062,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.022239372211818893,0.49162501096725464,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.043840274292354785,0.48895829916000366,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.011585298498782018,0.4961250424385071,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.009594670807321867,0.4985000491142273,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.011838528560474515,0.49487507343292236,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.010291439616897454,0.5012916922569275,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008492362181035181,0.5033750534057617,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.014587421261239797,0.49916672706604004,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.008216399214385698,0.5036666989326477,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007154356765871246,0.5038332939147949,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.00698750646552071,0.5043749809265137,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006506278606442113,0.5051666498184204,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006336100244273742,0.5048334002494812,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.00622269231826067,0.5063334107398987,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005963237529310088,0.5044584274291992,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.0056329604703933,0.5060000419616699,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005601288265703867,0.5064166784286499,24,4,500,1000,30.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
