iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9158831561605135,0.3265416622161865,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.5016259662806988,0.3778333365917206,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.9499882496893406,0.3815000653266907,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.2626993916928768,0.41595837473869324,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.9725332515469441,0.39912503957748413,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.27998324879445136,0.4437917172908783,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.21589834763047597,0.44437503814697266,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.1074950264301151,0.4585000276565552,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.09711434358420472,0.4704166650772095,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.08188891259487718,0.4741666913032532,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.102933272991019,0.4865833520889282,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.05058463333019366,0.49245840311050415,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.021672955558945734,0.5002917051315308,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.03063649288378656,0.5015416741371155,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.02190263392791773,0.5045000314712524,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.009913153674763938,0.5110833644866943,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.009980024420656264,0.512499988079071,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.009763458995924642,0.5138334035873413,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.010244457652637115,0.515874981880188,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008818193008967986,0.5162917375564575,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.07242240752869596,0.5112916827201843,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007416464407773067,0.5209167003631592,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007104585606915255,0.5203750133514404,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.0076895265956409276,0.5198751091957092,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0064671166862050695,0.5227917432785034,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006271039795440932,0.5244166851043701,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006028855238885929,0.5240000486373901,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.0057232156007861095,0.5258333683013916,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005733159991602103,0.5251667499542236,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005240020419781406,0.5284167528152466,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
