iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.2084793125589688,0.3059166967868805,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.23534734547138214,0.3916250467300415,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.4069594667914013,0.3837916851043701,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.4402597850809495,0.3995833396911621,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.2661854069835196,0.424291729927063,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.16072807251475751,0.4519166648387909,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.4278474099313219,0.4612083435058594,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.04574010494009902,0.47841668128967285,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.21217046627619615,0.47995835542678833,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.09729329162898163,0.48000001907348633,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.018453217033917706,0.5020416975021362,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.014218822897722324,0.5071250200271606,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.016319082700647414,0.5067083835601807,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.034803591086529195,0.5046666860580444,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.01919175455501924,0.5123333930969238,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.013458288623951375,0.5171667337417603,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.011446833106068274,0.5131250619888306,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.00884693773696199,0.5205833911895752,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.008254934257517258,0.5214999914169312,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008648450505764535,0.5235416889190674,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.00976434932090342,0.5246250629425049,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007439319335389882,0.5254167318344116,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.006740197054265688,0.5279583930969238,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.006776312016882002,0.5275416374206543,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0064156096971904235,0.5284166932106018,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006211339360258232,0.5307917594909668,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.007517498394008726,0.527916669845581,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005842450443500032,0.5293333530426025,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005461062615116437,0.5307917594909668,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005102381478839864,0.5309168100357056,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
