iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.02799358467261,0.3171250522136688,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.5945869550729791,0.3636666536331177,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.7879268797114491,0.37295839190483093,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.11300367846464117,0.421833336353302,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.34263511824732024,0.3953750729560852,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.14709903672337532,0.4387083649635315,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.2737602985774477,0.44600003957748413,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.13482526837227246,0.4480832815170288,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.03229105263017118,0.4724167585372925,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.06402482426104446,0.4746250510215759,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.1796389346321424,0.468791663646698,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,1.1193151132514079,0.4735834002494812,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.017674216612552602,0.48725008964538574,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.06051289829580734,0.4829583168029785,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.011124433173487583,0.49645841121673584,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.07070303983831157,0.4882917106151581,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.021185020993774135,0.4959166944026947,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.021749122611557443,0.49629172682762146,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009606596877953658,0.49933338165283203,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.03807277152858054,0.49545833468437195,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008443234139122069,0.500249981880188,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007542010901185374,0.5035417079925537,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.00742198476412644,0.5022500157356262,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.0070687460247427225,0.502458393573761,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0066518042391786976,0.5049583911895752,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.0065636249297919376,0.5039167404174805,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.0067679792021711664,0.5036666989326477,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005938660139994075,0.50475013256073,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005816320054388295,0.5056250095367432,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.006254656065721065,0.504916787147522,24,4,500,1000,30.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
