iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,0.9789548640449842,0.3175416886806488,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.29709288633118075,0.3827917277812958,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.49273190228268504,0.37308332324028015,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.20811778803666434,0.4131666421890259,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.3448344209852318,0.40279167890548706,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.30233919721407193,0.4374583959579468,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.27303816510053974,0.43100008368492126,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.12573168605255583,0.45495837926864624,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.16049755892405906,0.4493333697319031,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.060728081463215254,0.47058337926864624,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.02232562374168386,0.48512500524520874,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.03678111522458494,0.48000001907348633,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.15442069681982198,0.4736667573451996,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.044237914960831404,0.4866250455379486,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.015501147524143258,0.4908750653266907,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.47305634734220803,0.4882917106151581,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.012227359072615704,0.5005000829696655,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.23694378851602474,0.4881250560283661,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.022748866079685588,0.49929165840148926,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.00837847450748086,0.5060417652130127,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.058132939894373216,0.4970000386238098,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007722002609322469,0.5070000886917114,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007378379872534424,0.5072500109672546,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007282166470152636,0.5064584016799927,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006846082959479342,0.5104584097862244,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006520852892814825,0.5092500448226929,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006213231342068563,0.5091251134872437,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.00610519852489233,0.5084167718887329,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.006262007285840809,0.5078750252723694,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005581404819774131,0.5094584226608276,24,4,500,1000,45.0,0,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
