iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0840918098886807,0.3110416829586029,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.478555624683698,0.36237502098083496,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.39993771103521186,0.38720840215682983,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.16359832199911276,0.41595837473869324,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.26892863182971877,0.4103333353996277,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.11949192887792985,0.440000057220459,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.18884326114008823,0.44587501883506775,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.16377232464340827,0.4465416669845581,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.02072768084083994,0.4779999256134033,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.03396623554484298,0.47720834612846375,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.028252019158874948,0.4800000786781311,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.041044951300136745,0.48470836877822876,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.10213803472773482,0.48450011014938354,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.017609498618791502,0.4894583225250244,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.019890575514485438,0.4891251027584076,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.023932456116502483,0.4906666874885559,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.01201888135013481,0.4935833215713501,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.010551275006340196,0.4945833683013916,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.010148444833854834,0.494625061750412,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008636450802441686,0.4993334412574768,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008219645610855272,0.5009167194366455,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.00772212102310732,0.50020831823349,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007509885278219978,0.5006250143051147,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007235975256965806,0.5008749961853027,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006671244433770577,0.505250096321106,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006822777310541521,0.5037500262260437,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006177162266491602,0.5056666731834412,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.005992285383399576,0.5048750638961792,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.0060207803423206014,0.5048750638961792,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005701705231331289,0.505500078201294,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
