iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1758192802468936,0.30512502789497375,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.18758189926544824,0.3935416638851166,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.5813621967099607,0.37012505531311035,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.3080594650624941,0.4012499749660492,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.2999033892992884,0.4141666889190674,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.11112101034571727,0.4397916793823242,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.036259080516174436,0.46266672015190125,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.09138178747768204,0.46529167890548706,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.03007575252559036,0.47699999809265137,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.05962459595563511,0.476166695356369,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.05833890680999806,0.48229166865348816,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.050759754492901266,0.48366662859916687,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.08346424814468871,0.48454174399375916,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.013154800787257651,0.49604174494743347,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.05319264717400074,0.49070844054222107,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.012826408725231886,0.49883338809013367,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.011604483666208884,0.4981250464916229,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.02733374594633157,0.4985833764076233,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.008845319505780935,0.502708375453949,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008300556238585463,0.5032500624656677,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.007989097017950067,0.5027917623519897,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007644166587851942,0.5036250352859497,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007097442653806259,0.5054583549499512,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007278732295768957,0.5025416016578674,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.007081850140821189,0.5032501220703125,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006407901373070975,0.5062500238418579,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.007260968326590955,0.5072500705718994,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006621294480282813,0.5062500238418579,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005675040554100026,0.5093333125114441,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005509719582429777,0.5088750123977661,24,4,500,1000,60.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
