iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.0476239894827206,0.31650006771087646,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.2651531146839261,0.39362502098083496,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.40942788651833933,0.3982083797454834,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.2577633042819798,0.4229167103767395,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.16662887848603228,0.4466666877269745,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.11974185503398378,0.4685834050178528,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.4197281115533163,0.4391250014305115,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.16382962946469584,0.47504162788391113,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.02117975358851254,0.5019583702087402,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.0462207862874493,0.5116251111030579,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.019822560095538694,0.5186250805854797,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.06791965911785762,0.5174167156219482,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.011262588474589089,0.5323333740234375,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.010583774535916746,0.536250114440918,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.017690820095594972,0.5351667404174805,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.01671487766240413,0.5439584255218506,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.014170309761539102,0.5449167490005493,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.009289079481580606,0.549125075340271,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.007370573992375284,0.5535833835601807,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.007169875917801012,0.5557501316070557,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.03404592792503536,0.550208330154419,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.0067790077106716735,0.5599583983421326,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.006124171641810487,0.5600000619888306,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.005891696045485635,0.5613750219345093,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.0056479505728930235,0.5634166598320007,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.005747322264748315,0.5627083778381348,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.005080234123549114,0.565083384513855,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.00492361366438369,0.5652083158493042,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.004822245643784602,0.5658333897590637,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.004645050755546738,0.5665833950042725,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
