iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.1218789691726367,0.3005833625793457,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.41695178393274546,0.36616671085357666,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.4246136226380865,0.37537500262260437,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.10663432131210963,0.4191250503063202,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.31756932102143764,0.4011666774749756,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.09592422788652281,0.4387499988079071,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.09129593009129167,0.45366668701171875,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.10404867151131232,0.46000000834465027,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.2823777605080977,0.4455000162124634,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.019022954006989796,0.47995829582214355,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.017493896186351776,0.4859166741371155,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.020042006392031908,0.48949992656707764,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.014404811197891831,0.49012503027915955,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.08960605183771501,0.48966675996780396,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.013814864098094404,0.4935416877269745,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010830104913717756,0.49954164028167725,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.009566525016756108,0.5034584403038025,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.010296423841888705,0.502208411693573,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.012023376766592264,0.5008333921432495,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.008804181454858432,0.5041667222976685,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.013724477593010912,0.5023333430290222,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.008519218516691277,0.5077916979789734,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007368523181260874,0.5097084045410156,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007555964402854443,0.5087916851043701,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006692931482878824,0.5109165906906128,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.02368053636746481,0.5071667432785034,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.0064586852871191995,0.5101249814033508,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006254538234012823,0.5102083683013916,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.005641562417925646,0.5105000138282776,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.00561205274425447,0.5134584307670593,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
