iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.3373073538144429,0.2864167094230652,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.35645320173352957,0.3732083737850189,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.3980721997407575,0.38345837593078613,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.5196598522985975,0.3942084014415741,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.23915562964975834,0.42654168605804443,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.4465607333307465,0.4348750114440918,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.034171983444442354,0.4722083806991577,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.17199164248692492,0.4614167809486389,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.13881544586426267,0.46545836329460144,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.04816071246750653,0.4860000014305115,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.01898099932198723,0.49295830726623535,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.01720385792820404,0.49504172801971436,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.023466845508664846,0.49387502670288086,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.022949982434511185,0.4973750710487366,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.02147067749562363,0.49666664004325867,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.020771861386795838,0.501166820526123,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.034225989948026836,0.4974166750907898,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.012159245282722017,0.5058750510215759,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.008703776053152978,0.5070834159851074,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.022447363221241783,0.504708468914032,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.007901949419950446,0.5109584331512451,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.007945936910497645,0.5082500576972961,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007720653840806335,0.5103750824928284,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.007128115859813988,0.5120833516120911,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006773503147996962,0.5130000114440918,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006591082511780162,0.5112917423248291,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006626823664798091,0.512374997138977,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006726029193184028,0.5127084255218506,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.0074238184800681966,0.514458417892456,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005481157257842521,0.515083372592926,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
