iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,2.004521215955416,0.16429167985916138,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
1,1.1502389752616484,0.23745834827423096,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
2,0.7247404175189635,0.2554166913032532,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
3,0.4796920335696389,0.26895835995674133,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
4,0.34430653338010114,0.27037501335144043,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
5,0.2445216776492695,0.2747500240802765,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
6,0.164166994082431,0.27491670846939087,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
7,0.1203156413588052,0.2756250500679016,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
8,0.09156177755600463,0.2747500538825989,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
9,0.07021171983797103,0.2770000100135803,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
10,0.054939006901501365,0.2749583423137665,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
11,0.06770133051516798,0.2756667137145996,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
12,0.04198993472770477,0.27620837092399597,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
13,0.03338617359016401,0.2770833373069763,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
14,0.028673132192731526,0.27650004625320435,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
15,0.024863920795420807,0.2759583592414856,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
16,0.021903903272080544,0.2761666774749756,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
17,0.019413215360449005,0.27554166316986084,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
18,0.01759529904423592,0.27637502551078796,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
19,0.015920112360618077,0.27641668915748596,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
20,0.01453663173985357,0.27662500739097595,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
21,0.01344192166288849,0.2762083411216736,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
22,0.0123976039661405,0.2773333787918091,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
23,0.011440780789901813,0.27691665291786194,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
24,0.010648722799184421,0.2762500047683716,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
25,0.009921156563602077,0.27666670083999634,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
26,0.00925128915211341,0.27675002813339233,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
27,0.008719939719109485,0.2770000100135803,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
28,0.008206652424026592,0.27687501907348633,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
29,0.007740766295076658,0.2769166827201843,24,8,50,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,8,,30,10
