iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,2.1104133129119873,0.15775001049041748,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.3850347821911175,0.2640000283718109,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,1.0990809264282386,0.2761250436306,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.8733991406237086,0.29250001907348633,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.7720261448994279,0.29112502932548523,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.5665429107223948,0.30154168605804443,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.5018353369086981,0.30291667580604553,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.4179273103363812,0.307291716337204,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.34836415814546245,0.3056667149066925,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.31326295555724454,0.31287500262260437,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.24524325283709913,0.3099167048931122,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.2243387308359767,0.31045836210250854,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.18546471294636527,0.3114166855812073,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.169000995461829,0.3113750219345093,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.15137910939908275,0.31450003385543823,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.12545459288715696,0.31316667795181274,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.12070645739246781,0.3110417127609253,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.09894587968786557,0.31429171562194824,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.0854721640353091,0.3147500157356262,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.08412273449357599,0.3137500286102295,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.07289846321994749,0.3127083480358124,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.06307403172831982,0.31441664695739746,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.05670307450539743,0.314916729927063,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.05149571568472311,0.3149166703224182,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.04790470204898156,0.3163750171661377,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.04326356692278447,0.3161250054836273,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.03975089612261703,0.3158333897590637,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.0368233076199734,0.3166249990463257,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.03394107846543193,0.31662502884864807,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.03153192613778325,0.3159583806991577,24,4,50,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,4,,30,10
