iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7387176950772603,0.330875039100647,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
1,1.1785131494204204,0.4348750114440918,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
2,0.9342019520699978,0.4778333902359009,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
3,0.752617571502924,0.5048333406448364,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
4,0.631555179754893,0.5205417275428772,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
5,0.5174223600576321,0.53020840883255,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
6,0.48285052459686995,0.530250072479248,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
7,0.37105049984529614,0.5414999723434448,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
8,0.3419624730013311,0.5406250357627869,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
9,0.28895780195792514,0.543624997138977,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
10,0.2411298609416311,0.548916757106781,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
11,0.20904999979150793,0.55204176902771,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
12,0.19754088134504855,0.549000084400177,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
13,0.16564492198328176,0.5518749952316284,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
14,0.14069845775763193,0.5539584159851074,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
15,0.12235973501810804,0.5541666746139526,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
16,0.10678688628831878,0.5554167032241821,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
17,0.09440299529038991,0.5550416707992554,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
18,0.08073988083439569,0.5563749670982361,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
19,0.07143627036324081,0.5557083487510681,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
20,0.06312299986408713,0.5569167137145996,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
21,0.055124058426978685,0.5551250576972961,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
22,0.047000300110084936,0.5564167499542236,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
23,0.0437620162362388,0.5556250810623169,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
24,0.03666549612535164,0.5562083721160889,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
25,0.035067520201361425,0.5568333864212036,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
26,0.0295870478003053,0.5575000047683716,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
27,0.026255834299566534,0.5557917356491089,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
28,0.023430347951943986,0.5562500953674316,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
29,0.02121635004975057,0.5560417175292969,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,,30,10
