iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,2.1540704866250358,0.2615184783935547,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.7818039854367573,0.3558693826198578,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.5487495611111324,0.3969351649284363,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.4254419753948848,0.42437905073165894,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,1.2997691680987675,0.44190704822540283,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,1.2214609533548355,0.4514223039150238,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,1.1535332029064496,0.4610377550125122,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,1.0931707123915355,0.46504414081573486,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,1.0123282919327419,0.47636228799819946,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.9525765106081963,0.4820713400840759,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.9085696041584015,0.4834735095500946,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.8337951873739561,0.4921875596046448,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.7900236397981644,0.4997997283935547,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.7423406442006429,0.49579328298568726,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.6927551701664925,0.5075120329856873,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.6504586078226566,0.506610631942749,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.6138765476644039,0.5107171535491943,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.5915851133565108,0.5073117613792419,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.5417596710224947,0.5160256028175354,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.5124203811089197,0.512119472026825,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.4709080718457699,0.5176282525062561,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.45698198427756626,0.5118189454078674,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.41991084565718967,0.5193309783935547,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.3941682887574037,0.5235377550125122,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.3705459125339985,0.5228365659713745,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.34378759438792866,0.5231370329856873,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.32976425749560195,0.5277445316314697,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.3107693127046029,0.5277444124221802,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.30036596146722633,0.5270432829856873,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.2694761281212171,0.5327523946762085,24,1,100,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,1,,30,10
