iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.8639350086450577,0.2508333623409271,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
1,1.379932624598344,0.2992083430290222,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
2,0.986595194786787,0.327833354473114,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
3,0.8050791112085184,0.33529162406921387,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
4,0.6012331911673149,0.34595832228660583,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
5,0.4635293656028807,0.35191667079925537,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
6,0.3916539787314832,0.35733336210250854,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
7,0.28201246350848425,0.3594166934490204,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
8,0.2033036509916807,0.36462506651878357,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
9,0.1542303846605743,0.3637084364891052,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
10,0.13186106706658998,0.36233335733413696,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
11,0.11132789851399139,0.3645416498184204,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
12,0.13338720680136854,0.3603333830833435,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
13,0.08065103533832978,0.36487507820129395,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
14,0.055681276901547484,0.3644166886806488,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
15,0.05720547707945419,0.36400002241134644,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
16,0.04378772954805754,0.3634999990463257,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
17,0.032471971169191725,0.36625003814697266,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
18,0.08712598867714405,0.35858333110809326,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
19,0.030754709878237918,0.36370837688446045,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
20,0.021359121436641242,0.36487504839897156,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
21,0.017954839577820774,0.36504173278808594,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
22,0.01693957711783393,0.3644167184829712,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
23,0.014076203379469613,0.3655416965484619,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
24,0.013185712251773415,0.3655000329017639,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
25,0.011008022648942037,0.3660833537578583,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
26,0.009822672339699542,0.3651666045188904,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
27,0.008995601533873318,0.3647083640098572,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
28,0.008344745205249637,0.36520835757255554,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
29,0.00791486034480234,0.3652500510215759,24,8,200,1000,0.0,10,"(3, 32, 32)",10,0.03,0.99,8,,30,10
