iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,2.303621788819631,0.10095833986997604,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
1,2.2818449834982553,0.1468750238418579,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
2,2.2086230317751565,0.16875003278255463,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
3,2.1349417865276337,0.19566665589809418,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
4,2.030417631069819,0.23245835304260254,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
5,1.9697274565696716,0.24545836448669434,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
6,1.9110457102457683,0.268250048160553,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
7,1.8805704961220424,0.27687501907348633,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
8,1.84333635866642,0.3102083206176758,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
9,1.7816404501597087,0.31429171562194824,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
10,1.7740748624006908,0.3137083649635315,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
11,1.7674902528524399,0.31424999237060547,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
12,1.6999286860227585,0.32483336329460144,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
13,1.6774181127548218,0.3227916955947876,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
14,1.6847051630417507,0.3186250329017639,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
15,1.6198850323756535,0.343999981880188,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
16,1.5709237158298492,0.34791672229766846,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
17,1.556898683309555,0.35604166984558105,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
18,1.5254346479972203,0.35441672801971436,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
19,1.4914840658505757,0.35966670513153076,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
20,1.4847322702407837,0.3632500171661377,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
21,1.4551329265038173,0.36374998092651367,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
22,1.465498427549998,0.35304173827171326,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
23,1.4085407306750615,0.3654583692550659,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
24,1.4107958873112996,0.36504167318344116,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
25,1.3637234071890514,0.369791716337204,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
26,1.3493492950995762,0.3718333840370178,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
27,1.3190361857414246,0.37245842814445496,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
28,1.3070590198040009,0.369708389043808,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
29,1.2731985102097194,0.3735416531562805,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
30,1.2435895502567291,0.37562501430511475,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
31,1.225404605269432,0.3724583089351654,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
32,1.2577044467131298,0.35970839858055115,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
33,1.1776084179679553,0.37933334708213806,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
34,1.162650741636753,0.3800416588783264,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
35,1.1459789648652077,0.3816250264644623,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
36,1.122092681626479,0.3799167275428772,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
37,1.0943450356523197,0.3809584081172943,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
38,1.064446824292342,0.38454172015190125,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
39,1.0441040694713593,0.38604170083999634,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
40,1.0280295213063557,0.38499999046325684,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
41,1.0116781517863274,0.38591668009757996,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
42,0.991390178600947,0.38616666197776794,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
43,0.957427146534125,0.39108335971832275,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
44,0.9433090587457021,0.390125036239624,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
45,0.9229818657040596,0.3911667466163635,24,4,100,1000,10,"(3, 32, 32)",10,0.06,0.98,23,50,10
